DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,CALI,CALI[DERIVED]1,DT,FACIES,FLD1,GR,LLD,LLS,LL3,DEPTH_1,NPHI,PERF_INT,PERMEABILITY,PIGN,PIGN_MODELLING,PIMP,RHOB,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,TDVSS,VCL,WATER_VOL,ZLT
1404.9324,4868.8545,4871549.0,nan,9.7991,9.7991,131.5268,0.0,nan,58.7371,3.3127,3.4052,4.4118,1404.9324,0.5514,nan,1.3413,0.0571,0.0571,15982.7734,2.101,3.3127,10.974,12.7002,1.0,1.0,-1333.3424,37.148,0.0571,4.0
1404.9754,4840.4219,4840422.0,nan,9.7958,9.7958,131.8861,0.0,nan,58.5619,3.3306,3.4403,4.4655,1404.9753,0.5602,nan,1.3037,0.0568,0.0568,15880.6504,2.0944,3.3306,11.0939,13.2072,1.0,1.0,-1333.3854,37.7614,0.0568,4.0
1405.0848,4804.9092,4806788.5,nan,9.7875,9.7875,131.8017,0.0,nan,58.1161,3.3762,3.5297,4.602,1405.0848,0.5824,nan,1.2078,0.0558,0.0558,15770.3047,2.0777,3.3762,11.3989,14.4974,1.0,1.0,-1333.4948,39.322,0.0558,4.0
1405.1278,4793.5693,4793569.0,nan,9.7831,9.7831,131.7685,0.0,nan,57.769,3.3804,3.5497,4.6737,1405.1278,0.5859,nan,1.1701,0.0555,0.0555,15726.9326,2.0723,3.3804,11.4273,14.9726,1.0,1.0,-1333.5377,39.3327,0.0555,4.0
1405.2372,4783.1855,4787353.0,nan,9.7719,9.7719,131.1749,0.0,nan,56.8859,3.3911,3.6005,4.8561,1405.2372,0.5949,nan,1.0742,0.0546,0.0546,15706.54,2.0585,3.3911,11.4997,16.1818,1.0,1.0,-1333.6472,39.36,0.0546,4.0
1405.2802,4784.9102,4784910.0,nan,9.7727,9.7727,130.9416,0.0,nan,56.4706,3.3823,3.5911,4.8647,1405.2802,0.5935,nan,1.0365,0.0544,0.0544,15698.5244,2.0556,3.3823,11.4398,16.5912,1.0,1.0,-1333.6902,38.9438,0.0544,4.0
1405.3896,4782.6309,4790735.5,nan,9.7746,9.7746,130.5305,0.0,nan,55.4137,3.3597,3.5671,4.8867,1405.3895,0.59,nan,0.9406,0.0538,0.0538,15717.6348,2.0482,3.3597,11.2875,17.6329,1.0,1.0,-1333.7996,37.885,0.0538,4.0
1405.4326,4793.0249,4793025.0,nan,9.78,9.78,130.3689,0.0,nan,55.3975,3.3418,3.5289,4.8404,1405.4325,0.5866,nan,0.9029,0.0539,0.0539,15725.1465,2.0501,3.3418,11.1683,17.9738,1.0,1.0,-1333.8425,37.6037,0.0539,4.0
1405.542,4819.8521,4829701.5,nan,9.7936,9.7936,129.9506,0.0,nan,55.3562,3.2962,3.4316,4.7225,1405.542,0.578,nan,0.8071,0.0542,0.0542,15845.4766,2.0549,3.2962,10.8649,18.8413,1.0,1.0,-1333.952,36.888,0.0542,4.0
1405.5851,4844.1509,4844150.5,nan,9.7964,9.7964,129.7858,0.0,nan,55.9726,3.2748,3.3804,4.6447,1405.5851,0.5741,nan,0.7693,0.0547,0.0547,15892.8828,2.0627,3.2748,10.7253,19.1074,1.0,1.0,-1333.9951,37.0133,0.0547,4.0
1405.6944,4919.1924,4926271.5,nan,9.8035,9.8035,129.0222,0.0,nan,57.5357,3.2204,3.2506,4.4474,1405.6943,0.5642,nan,0.6735,0.0561,0.0561,16162.3086,2.0823,3.2204,10.371,19.7822,1.0,1.0,-1334.1044,37.331,0.0561,4.0
1405.7374,4958.5791,4958579.0,nan,9.8025,9.8025,128.7218,0.0,nan,58.57,3.1983,3.204,4.3241,1405.7373,0.5607,nan,0.6358,0.057,0.057,16268.3047,2.0941,3.1983,10.2303,19.9754,1.0,1.0,-1334.1473,37.82,0.057,4.0
1405.8468,5078.9702,5080290.0,nan,9.7998,9.7998,127.4701,0.0,nan,61.2014,3.142,3.0855,4.0103,1405.8468,0.5518,nan,0.5399,0.0591,0.0591,16667.6172,2.1241,3.142,9.8723,20.4671,1.0,1.0,-1334.2568,39.064,0.0591,4.0
1405.8899,5128.2397,5128240.0,nan,9.7941,9.7941,126.9769,0.0,nan,62.2013,3.1194,3.0516,3.8897,1405.8899,0.5487,nan,0.5022,0.06,0.06,16824.9336,2.1364,3.1194,9.7317,20.6009,1.0,1.0,-1334.2999,39.6305,0.06,4.0
1405.9992,5264.3301,5260896.0,nan,9.7798,9.7798,125.5015,0.0,nan,64.7369,3.0619,2.9656,3.584,1405.9991,0.5408,nan,0.4064,0.0622,0.0622,17260.1562,2.1676,3.0619,9.3751,20.9404,1.0,1.0,-1334.4092,41.067,0.0622,4.0
1406.0422,5313.0845,5313084.5,nan,9.7697,9.7697,124.9211,0.0,nan,65.4555,3.0397,2.9433,3.5165,1406.0421,0.5379,nan,0.3687,0.0629,0.0629,17431.3789,2.1775,3.0397,9.2413,21.0183,1.0,1.0,-1334.4521,41.4623,0.0629,4.0
1406.1516,5436.7915,5431486.0,nan,9.7441,9.7441,123.4989,0.0,nan,67.2837,2.9834,2.8867,3.3447,1406.1516,0.5304,nan,0.2728,0.0647,0.0647,17819.834,2.2029,2.9834,8.9007,21.2163,1.0,1.0,-1334.5616,42.468,0.0647,4.0
1406.1947,5478.1318,5478132.0,nan,9.7348,9.7348,122.9386,0.0,nan,67.6579,2.9647,2.8722,3.3359,1406.1947,0.5278,nan,0.235,0.0652,0.0652,17972.873,2.2096,2.9647,8.7905,21.2602,1.0,1.0,-1334.6047,42.6448,0.0652,4.0
1406.304,5560.8613,5556709.5,nan,9.7112,9.7112,122.0381,0.0,nan,68.607,2.9174,2.8354,3.3135,1406.304,0.5211,nan,0.1392,0.0663,0.0663,18230.6738,2.2265,2.9174,8.511,21.3716,1.0,1.0,-1334.714,43.093,0.0663,4.0
1406.347,5587.623,5587623.0,nan,9.7063,9.7063,121.6839,0.0,nan,68.7054,2.9058,2.8278,3.3438,1406.3469,0.5192,nan,0.1015,0.0666,0.0666,18332.0957,2.2307,2.9058,8.4441,21.3698,1.0,1.0,-1334.757,43.1726,0.0666,4.0
1406.4564,5644.7324,5642437.0,nan,9.6938,9.6938,121.0327,0.0,nan,68.9557,2.8765,2.8084,3.421,1406.4564,0.5145,nan,0.0056,0.0673,0.0673,18511.9316,2.2415,2.8765,8.274,21.3654,1.0,1.0,-1334.8663,43.375,0.0673,4.0
1406.4995,5664.0317,5664032.0,nan,9.6929,9.6929,120.7761,0.0,nan,68.6436,2.8752,2.8092,3.4629,1406.4995,0.513,nan,0.0102,0.0675,0.0675,18582.7812,2.2444,2.8752,8.2666,21.3014,1.0,1.0,-1334.9094,43.3886,0.0675,4.0
1406.6088,5715.8164,5714514.0,nan,9.6904,9.6904,120.0735,0.0,nan,67.8521,2.8719,2.811,3.5694,1406.6088,0.5092,nan,0.0218,0.068,0.068,18748.4062,2.2517,2.8719,8.2476,21.1393,1.0,1.0,-1335.0188,43.423,0.068,4.0
1406.6518,5734.3745,5734374.5,nan,9.6922,9.6922,119.7971,0.0,nan,67.1401,2.8806,2.8215,3.5921,1406.6517,0.5083,nan,0.0284,0.0681,0.0681,18813.5645,2.2538,2.8806,8.2981,21.0302,1.0,1.0,-1335.0618,43.4487,0.0681,5.0
1406.7612,5786.5273,5784928.0,nan,9.6969,9.6969,119.0002,0.0,nan,65.3288,2.9028,2.8484,3.6497,1406.7612,0.5063,nan,0.0452,0.0684,0.0684,18979.4238,2.2592,2.9028,8.4265,20.7528,1.0,1.0,-1335.1711,43.514,0.0684,5.0
1406.8042,5804.7983,5804798.5,nan,9.6988,9.6988,118.687,0.0,nan,64.7431,2.9188,2.8678,3.6938,1406.8042,0.5055,nan,0.0543,0.0693,0.0693,19044.6152,2.2603,2.9188,8.5201,20.5979,0.9978,0.9978,-1335.2141,43.468,0.0691,5.0
1406.9136,5860.9165,5859233.0,nan,9.7035,9.7035,117.7051,0.0,nan,63.253,2.9594,2.9174,3.806,1406.9136,0.5037,nan,0.0777,0.0716,0.0716,19223.2051,2.2633,2.9594,8.7583,20.2038,0.9921,0.9921,-1335.3236,43.351,0.0711,5.0
1406.9566,5880.6284,5880628.5,nan,9.7005,9.7005,117.3192,0.0,nan,63.0484,2.9791,2.9427,3.8509,1406.9565,0.5022,nan,0.2087,0.0875,0.0875,19293.4004,2.2635,2.9791,8.8761,20.0183,0.9511,0.9511,-1335.3666,42.9549,0.0816,5.0
1407.066,5932.8745,5931727.5,nan,9.693,9.693,116.3078,0.0,nan,62.5279,3.0292,3.0071,3.965,1407.066,0.4985,nan,0.5421,0.128,0.128,19461.0488,2.2639,3.0292,9.1758,19.5464,0.8469,0.8469,-1335.476,41.947,0.1084,5.0
1407.109,5951.812,5951812.0,nan,9.6881,9.6881,115.9103,0.0,nan,62.7381,3.0496,3.0345,3.9903,1407.109,0.4951,nan,0.6558,0.1344,0.1344,19526.9434,2.2634,3.0496,9.3013,19.3283,0.8338,0.8338,-1335.5189,41.3632,0.1118,5.0
1407.2184,5990.3599,5990757.5,nan,9.6757,9.6757,115.095,0.0,nan,63.2731,3.1017,3.1043,4.0546,1407.2184,0.4865,nan,0.9449,0.1506,0.1506,19654.7168,2.262,3.1017,9.6206,18.7737,0.8005,0.8005,-1335.6284,39.878,0.1206,5.0
1407.2614,6006.0649,6006065.0,nan,9.6714,9.6714,114.7746,0.0,nan,63.4011,3.1213,3.1307,4.0623,1407.2614,0.4818,nan,0.9812,0.1513,0.1513,19704.9375,2.2616,3.1213,9.7435,18.5256,0.8046,0.8046,-1335.6714,39.2017,0.1218,5.0
1407.3708,6042.4663,6043747.5,nan,9.6605,9.6605,114.0339,0.0,nan,63.7269,3.1711,3.1979,4.082,1407.3707,0.4696,nan,1.0736,0.1531,0.1531,19828.5684,2.2606,3.1711,10.0562,17.8944,0.815,0.815,-1335.7808,37.481,0.1248,5.0
1407.4138,6058.5591,6058559.0,nan,9.657,9.657,113.7428,0.0,nan,63.649,3.1897,3.2208,4.1025,1407.4137,0.4648,nan,1.1478,0.1539,0.1539,19877.1621,2.2609,3.1897,10.1752,17.62,0.8183,0.8183,-1335.8237,36.8704,0.1259,5.0
1407.5232,6091.9233,6092830.5,nan,9.648,9.648,113.1497,0.0,nan,63.4508,3.237,3.2789,4.1544,1407.5232,0.4527,nan,1.3363,0.1558,0.1558,19989.6016,2.2615,3.237,10.478,16.9219,0.8267,0.8267,-1335.9332,35.317,0.1288,5.0
1407.5663,6106.332,6106332.0,nan,9.646,9.646,112.916,0.0,nan,62.9623,3.2541,3.2975,4.1767,1407.5663,0.4498,nan,1.4567,0.1569,0.1569,20033.8984,2.2621,3.2541,10.5902,16.6176,0.8249,0.8249,-1335.9763,35.0017,0.1294,5.0
1407.6756,6147.3545,6147280.0,nan,9.6407,9.6407,112.2464,0.0,nan,61.7237,3.2977,3.3446,4.2333,1407.6755,0.4425,nan,1.7619,0.1596,0.1596,20168.2422,2.2638,3.2977,10.8745,15.846,0.8203,0.8203,-1336.0856,34.202,0.1309,5.0
1407.7186,6163.3892,6163389.5,nan,9.6432,9.6432,111.983,0.0,nan,61.2279,3.3125,3.3586,4.241,1407.7185,0.4423,nan,1.8776,0.1603,0.1603,20221.0938,2.2644,3.3125,10.9729,15.5254,0.8151,0.8151,-1336.1285,34.2344,0.1306,5.0
1407.828,6202.1753,6201527.0,nan,9.6493,9.6493,111.355,0.0,nan,59.9665,3.3501,3.3943,4.2606,1407.828,0.4417,nan,2.172,0.1621,0.1621,20346.2168,2.2659,3.3501,11.2232,14.71,0.8016,0.8016,-1336.238,34.317,0.1299,5.0
1407.8711,6216.5522,6216552.0,nan,9.6534,9.6534,111.1076,0.0,nan,59.7044,3.3613,3.4038,4.2655,1407.8711,0.4436,nan,2.2316,0.1622,0.1622,20395.5117,2.2661,3.3613,11.2984,14.3754,0.7958,0.7958,-1336.2811,34.5763,0.1291,5.0
1407.9804,6250.0674,6250012.0,nan,9.6636,9.6636,110.5373,0.0,0.0029,59.0397,3.3895,3.4278,4.2779,1407.9803,0.4483,nan,2.3827,0.1624,0.1624,20505.2891,2.2666,3.3895,11.489,13.5269,0.7811,0.7811,-1336.3904,35.234,0.1269,6.0
1408.0234,6263.1753,6263175.5,nan,9.6638,9.6638,110.313,0.0,0.0029,59.0049,3.396,3.4333,4.299,1408.0233,0.4491,nan,2.4099,0.1623,0.1623,20548.4766,2.2668,3.396,11.5332,13.1952,0.7792,0.7792,-1336.4334,35.3339,0.1264,6.0
1408.1328,6292.5078,6293947.5,nan,9.6642,9.6642,109.8165,4.0,0.0029,58.9163,3.4126,3.4471,4.3526,1408.1328,0.4512,nan,2.4791,0.1618,0.1618,20649.4355,2.2671,3.4126,11.6456,12.3511,0.7745,0.7745,-1336.5428,35.588,0.1253,6.0
1408.1759,6306.0713,6306071.0,nan,9.6618,9.6618,109.6209,4.0,0.0029,58.7521,3.4143,3.4494,4.3655,1408.1759,0.448,nan,2.5779,0.1622,0.1622,20689.209,2.268,3.4143,11.6576,12.0286,0.7785,0.7785,-1336.5859,35.2025,0.1263,6.0
1408.2852,6338.4814,6340279.0,nan,9.6558,9.6558,109.1628,4.0,0.0028,58.3357,3.4188,3.4553,4.3983,1408.2852,0.4398,nan,2.8283,0.1632,0.1632,20801.4414,2.2701,3.4188,11.6881,11.2108,0.7888,0.7888,-1336.6952,34.225,0.1287,6.0
1408.3282,6353.7373,6353737.0,nan,9.6513,9.6513,108.9826,4.0,0.0028,58.1827,3.417,3.455,4.3991,1408.3281,0.433,nan,3.0133,0.1637,0.1637,20845.5938,2.2718,3.417,11.676,10.907,0.7994,0.7994,-1336.7382,33.4454,0.1309,6.0
1408.4376,6389.7095,6390736.0,nan,9.6398,9.6398,108.5762,4.0,0.0028,57.7935,3.4125,3.4544,4.4014,1408.4376,0.4157,nan,3.4837,0.1649,0.1649,20966.9824,2.2761,3.4125,11.6454,10.1341,0.8264,0.8264,-1336.8475,31.462,0.1363,6.0
1408.4806,6405.2783,6405278.5,nan,9.6333,9.6333,108.4165,4.0,0.0028,57.6018,3.4092,3.452,4.4029,1408.4806,0.4087,nan,3.7282,0.1652,0.1652,21014.6934,2.2783,3.4092,11.6229,9.8677,0.8379,0.8379,-1336.8905,30.7194,0.1385,6.0
1408.59,6446.1938,6445593.0,nan,9.6168,9.6168,107.9917,4.0,0.0028,57.114,3.4009,3.4459,4.4068,1408.59,0.391,nan,4.3502,0.166,0.166,21146.959,2.2839,3.4009,11.5658,9.1899,0.8672,0.8672,-1337.0,28.83,0.144,6.0
1408.633,6461.439,6461438.5,nan,9.6111,9.6111,107.8248,4.0,0.0028,56.7869,3.3976,3.4419,4.4117,1408.6329,0.387,nan,4.5837,0.1663,0.1663,21198.9453,2.2858,3.3976,11.5436,8.9837,0.8728,0.8728,-1337.043,28.4672,0.1452,6.0
1408.7424,6477.3716,6474641.5,nan,9.5967,9.5967,107.7825,4.0,0.0028,55.9546,3.3893,3.4319,4.4241,1408.7424,0.377,nan,5.1779,0.1671,0.1671,21242.2637,2.2905,3.3893,11.4871,8.4588,0.887,0.887,-1337.1523,27.544,0.1482,6.0
1408.7854,6479.8311,6479831.0,nan,9.5946,9.5946,107.7659,4.0,0.0028,55.686,3.3866,3.4274,4.4213,1408.7854,0.3765,nan,5.2704,0.1675,0.1675,21259.2891,2.291,3.3866,11.4688,8.309,0.8862,0.8862,-1337.1953,27.5211,0.1484,6.0
1408.8948,6457.0605,6453143.5,nan,9.5895,9.5895,108.2079,4.0,0.0028,55.0028,3.3797,3.416,4.4142,1408.8948,0.3752,nan,5.5055,0.1686,0.1686,21171.7305,2.2923,3.3797,11.4224,7.928,0.884,0.884,-1337.3048,27.463,0.149,6.0
1408.9378,6442.6543,6442654.0,nan,9.5899,9.5899,108.3817,4.0,0.0027,54.7854,3.3774,3.4123,4.4108,1408.9377,0.3765,nan,5.4115,0.1697,0.1697,21137.3164,2.2909,3.3774,11.4067,7.8207,0.8791,0.8791,-1337.3478,27.509,0.1492,6.0
1409.0472,6389.6069,6386218.0,nan,9.5909,9.5909,109.1065,4.0,0.0027,54.232,3.3715,3.4031,4.4021,1409.0472,0.3798,nan,5.1722,0.1727,0.1727,20952.1582,2.2872,3.3715,11.3667,7.5476,0.8664,0.8664,-1337.4572,27.626,0.1496,6.0
1409.0902,6364.0356,6364035.5,nan,9.5893,9.5893,109.3914,4.0,0.0027,53.9906,3.3686,3.4012,4.3959,1409.0902,0.3813,nan,4.9126,0.1748,0.1748,20879.3809,2.284,3.3686,11.3472,7.4877,0.86,0.86,-1337.5001,27.5552,0.1503,6.0
1409.1996,6296.4624,6295129.5,nan,9.5852,9.5852,110.1706,4.0,0.0027,53.3765,3.3612,3.3965,4.38,1409.1996,0.3851,nan,4.252,0.1803,0.1803,20653.3125,2.2759,3.3612,11.2974,7.3351,0.8435,0.8435,-1337.6096,27.375,0.1521,6.0
1409.2426,6268.0464,6268046.0,nan,9.5817,9.5817,110.4769,4.0,0.0027,53.1504,3.3568,3.3959,4.3863,1409.2426,0.3869,nan,3.8875,0.1828,0.1828,20564.4551,2.2719,3.3568,11.2681,7.332,0.8366,0.8366,-1337.6526,27.2966,0.1529,6.0
1409.352,6219.127,6221316.5,nan,9.5727,9.5727,110.8505,4.0,0.0027,52.5752,3.3457,3.3946,4.4021,1409.3519,0.3915,nan,2.9601,0.189,0.189,20411.1426,2.2618,3.3457,11.1934,7.3242,0.8192,0.8192,-1337.762,27.097,0.1548,6.0
1409.395,6202.9487,6202949.0,nan,9.5685,9.5685,110.9974,4.0,0.0027,52.351,3.3401,3.3935,4.4066,1409.3949,0.3942,nan,2.6871,0.1906,0.1906,20350.8828,2.2589,3.3401,11.1563,7.3671,0.8124,0.8124,-1337.8049,27.2341,0.1548,6.0
1409.5044,6189.9775,6195021.5,nan,9.5578,9.5578,110.8673,4.0,0.0027,51.7803,3.3259,3.3909,4.418,1409.5044,0.4012,nan,1.9927,0.1948,0.1948,20324.873,2.2515,3.3259,11.0619,7.4762,0.795,0.795,-1337.9144,27.583,0.1548,6.0
1409.5475,6191.8984,6191898.5,nan,9.555,9.555,110.8161,4.0,0.0027,51.5462,3.3201,3.387,4.4078,1409.5475,0.4044,nan,1.938,0.1949,0.1949,20314.627,2.2512,3.3201,11.0232,7.5499,0.7892,0.7892,-1337.9575,28.0041,0.1538,6.0
1409.6568,6213.3208,6219361.5,nan,9.548,9.548,110.3915,4.0,0.0026,50.9525,3.3053,3.3774,4.3819,1409.6567,0.4127,nan,1.7994,0.1951,0.1951,20404.7285,2.2503,3.3053,10.9251,7.7369,0.7744,0.7744,-1338.0668,29.072,0.1511,6.0
1409.6998,6230.1655,6230165.5,nan,9.5459,9.5459,110.2244,4.0,0.0026,50.8461,3.3004,3.3702,4.3568,1409.6997,0.4153,nan,1.9865,0.1933,0.1933,20440.1758,2.253,3.3004,10.8928,7.8269,0.7728,0.7728,-1338.1097,29.6436,0.1494,6.0
1409.8092,6263.1138,6268191.5,nan,9.5408,9.5408,109.9771,4.0,0.0026,50.5755,3.2879,3.3519,4.2929,1409.8092,0.4218,nan,2.4624,0.1888,0.1888,20564.9316,2.2598,3.2879,10.8105,8.0559,0.7686,0.7686,-1338.2192,31.098,0.1451,6.0
1409.8523,6283.1724,6283172.5,nan,9.5415,9.5415,109.8797,4.0,0.0026,50.6455,3.2846,3.3433,4.2645,1409.8523,0.4228,nan,2.8609,0.1855,0.1855,20614.082,2.2651,3.2846,10.7889,8.1419,0.7718,0.7718,-1338.2623,31.6795,0.1431,6.0
1409.9616,6333.7163,6335951.0,nan,9.5432,9.5432,109.641,4.0,0.0026,50.8229,3.2763,3.3217,4.1923,1409.9615,0.4253,nan,3.8714,0.177,0.177,20787.2422,2.2783,3.2763,10.7341,8.3599,0.7798,0.7798,-1338.3716,33.154,0.138,6.0
1410.0046,6356.7148,6356715.0,nan,9.5437,9.5437,109.5471,4.0,0.0026,51.1104,3.2744,3.3152,4.1669,1410.0045,0.4263,nan,4.2664,0.1727,0.1727,20855.3652,2.2846,3.2744,10.7216,8.423,0.7849,0.7849,-1338.4146,33.8317,0.1355,6.0
1410.114,6407.3896,6405893.5,nan,9.5449,9.5449,109.4449,4.0,0.0026,51.8417,3.2696,3.2987,4.102,1410.114,0.4289,nan,5.2713,0.1616,0.1616,21016.7109,2.3007,3.2696,10.69,8.5837,0.7981,0.7981,-1338.524,35.556,0.129,6.0
1410.1571,6425.2681,6425268.0,nan,9.5443,9.5443,109.4047,4.0,0.0026,52.2145,3.268,3.2964,4.0875,1410.1571,0.4316,nan,5.4338,0.1573,0.1573,21080.2754,2.3063,3.268,10.6795,8.6179,0.8012,0.8012,-1338.5671,36.381,0.126,6.0
1410.2664,6483.6333,6479549.0,nan,9.5428,9.5428,109.084,4.0,0.0026,53.1599,3.2639,3.2906,4.0507,1410.2664,0.4384,nan,5.8459,0.1464,0.1464,21258.3613,2.3204,3.2639,10.6531,8.7048,0.8092,0.8092,-1338.6764,38.473,0.1185,6.0
1410.3094,6500.9038,6500904.0,nan,9.5413,9.5413,108.9579,4.0,0.0025,53.609,3.2621,3.2922,4.0553,1410.3093,0.4414,nan,5.7889,0.1432,0.1432,21328.4238,2.3239,3.2621,10.641,8.6964,0.8112,0.8112,-1338.7194,39.14,0.1161,6.0
1410.4188,6551.7207,6546604.5,nan,9.5374,9.5374,108.5259,4.0,0.0025,54.7515,3.2573,3.296,4.0669,1410.4188,0.4491,nan,5.644,0.1349,0.1349,21478.3594,2.3328,3.2573,10.6103,8.6751,0.8163,0.8163,-1338.8287,40.837,0.1101,6.0
1410.4618,6564.5669,6564567.0,nan,9.5359,9.5359,108.3561,4.0,0.0025,55.1086,3.2553,3.2989,4.0815,1410.4618,0.4491,nan,5.5751,0.1337,0.1337,21537.293,2.3337,3.2553,10.5971,8.6337,0.8202,0.8202,-1338.8717,40.8785,0.1097,6.0
1410.5712,6604.3286,6599921.5,nan,9.532,9.532,107.8114,4.0,0.0025,56.0171,3.2502,3.3061,4.1187,1410.5712,0.4493,nan,5.3998,0.1308,0.1308,21653.2852,2.336,3.2502,10.5635,8.5284,0.83,0.83,-1338.9812,40.984,0.1085,6.0
1410.6142,6613.8174,6613817.5,nan,9.5309,9.5309,107.5973,4.0,0.0025,56.1239,3.2483,3.3084,4.1298,1410.6141,0.4448,nan,5.4328,0.1321,0.1321,21698.877,2.3347,3.2483,10.5512,8.4606,0.8369,0.8369,-1339.0242,40.2436,0.1105,6.0
1410.7236,6623.3311,6620767.0,nan,9.5283,9.5283,107.2918,4.0,0.0025,56.3957,3.2434,3.3143,4.1581,1410.7236,0.4334,nan,5.5168,0.1353,0.1353,21721.6777,2.3315,3.2434,10.5198,8.288,0.8544,0.8544,-1339.1335,38.36,0.1156,6.0
1410.7666,6623.4985,6623498.5,nan,9.5275,9.5275,107.1717,4.0,0.0025,56.2851,3.2421,3.3157,4.1715,1410.7666,0.4257,nan,5.6054,0.1382,0.1382,21730.6387,2.3289,3.2421,10.5115,8.1867,0.864,0.864,-1339.1765,37.107,0.1194,6.0
1410.876,6617.2617,6616292.5,nan,9.5255,9.5255,106.9738,4.0,0.0025,56.0038,3.2389,3.3192,4.2057,1410.876,0.4061,nan,5.8308,0.1455,0.1455,21706.998,2.3224,3.2389,10.4903,7.9289,0.8884,0.8884,-1339.286,33.919,0.1292,6.0
1410.919,6613.4604,6613460.5,nan,9.524,9.524,106.896,4.0,0.0025,55.8272,3.238,3.3198,4.2154,1410.9189,0.3988,nan,5.8603,0.1487,0.1487,21697.7051,2.3194,3.238,10.4844,7.7907,0.897,0.897,-1339.329,32.6851,0.1335,6.0
1411.0284,6591.7871,6591492.0,nan,9.5203,9.5203,106.892,4.0,0.0024,55.3781,3.2357,3.3214,4.2399,1411.0284,0.38,nan,5.9354,0.1569,0.1569,21625.6309,2.3117,3.2357,10.4694,7.4391,0.9191,0.9191,-1339.4384,29.546,0.1442,6.0
1411.0714,6582.8569,6582857.0,nan,9.5182,9.5182,106.8904,4.0,0.0024,55.0281,3.235,3.3214,4.2384,1411.0714,0.3753,nan,5.8838,0.1602,0.1602,21597.3008,2.3085,3.235,10.4651,7.2847,0.9216,0.9216,-1339.4813,28.6662,0.1477,6.0
1411.1808,6556.7334,6557269.5,nan,9.5126,9.5126,106.9419,4.0,0.0024,54.1375,3.2333,3.3215,4.2344,1411.1808,0.3634,nan,5.7527,0.1686,0.1686,21513.3516,2.3005,3.2333,10.4542,6.8918,0.928,0.928,-1339.5908,26.428,0.1564,6.0
1411.2238,6547.2124,6547212.0,nan,9.512,9.512,106.9621,4.0,0.0024,53.7384,3.2326,3.3211,4.2372,1411.2238,0.3613,nan,5.6234,0.1714,0.1714,21480.3555,2.2976,3.2326,10.4494,6.7382,0.9261,0.9261,-1339.6338,25.9001,0.1587,6.0
1411.3332,6524.9775,6527160.5,nan,9.5103,9.5103,106.9812,4.0,0.0024,52.7231,3.2307,3.3199,4.2443,1411.3331,0.3557,nan,5.2944,0.1787,0.1787,21414.5684,2.2902,3.2307,10.4374,6.3474,0.9211,0.9211,-1339.7432,24.557,0.1646,6.0
1411.3762,6519.2788,6519279.0,nan,9.5103,9.5103,106.9887,4.0,0.0024,52.2887,3.2295,3.3191,4.253,1411.3761,0.3548,nan,5.2009,0.1807,0.1807,21388.7109,2.2884,3.2295,10.4299,6.2112,0.9179,0.9179,-1339.7861,24.2864,0.1659,6.0
1411.4856,6511.8921,6515269.0,nan,9.5103,9.5103,106.891,4.0,0.0024,51.1837,3.2266,3.3172,4.275,1411.4856,0.3525,nan,4.963,0.186,0.186,21375.5547,2.2837,3.2266,10.4109,5.8647,0.9095,0.9095,-1339.8956,23.598,0.1692,6.0
1411.5287,6513.689,6513689.0,nan,9.5109,9.5109,106.8525,4.0,0.0024,51.0183,3.2243,3.3163,4.2817,1411.5287,0.352,nan,4.956,0.1864,0.1864,21370.3711,2.2835,3.2243,10.3964,5.7449,0.9097,0.9097,-1339.9387,23.514,0.1696,6.0
1411.638,6523.8135,6527427.5,nan,9.5123,9.5123,106.6639,4.0,0.0023,50.599,3.2186,3.3143,4.2989,1411.6379,0.3506,nan,4.9383,0.1875,0.1875,21415.4453,2.283,3.2186,10.3596,5.441,0.9101,0.9101,-1340.048,23.301,0.1707,6.0
1411.681,6532.8325,6532832.5,nan,9.5144,9.5144,106.5897,4.0,0.0023,50.97,3.2151,3.3134,4.3038,1411.6809,0.35,nan,5.0001,0.1858,0.1858,21433.1777,2.2846,3.2151,10.3366,5.3293,0.9167,0.9167,-1340.0909,23.3555,0.1703,6.0
1411.7904,6552.4502,6554435.5,nan,9.5197,9.5197,106.4559,4.0,0.0023,51.9139,3.206,3.311,4.3162,1411.7904,0.3485,nan,5.1574,0.1815,0.1815,21504.0547,2.2885,3.206,10.2781,5.0451,0.9336,0.9336,-1340.2004,23.494,0.1694,6.0
1411.8335,6562.9463,6562946.5,nan,9.5216,9.5216,106.4032,4.0,0.0023,52.7385,3.2009,3.3098,4.3219,1411.8335,0.3476,nan,5.1982,0.1784,0.1784,21531.9766,2.2911,3.2009,10.2457,4.9363,0.9455,0.9455,-1340.2435,23.6003,0.1686,6.0
1411.9428,6583.9043,6582660.5,nan,9.5262,9.5262,106.3616,4.0,0.0023,54.8297,3.188,3.3067,4.3364,1411.9427,0.3455,nan,5.3016,0.1707,0.1707,21596.6543,2.2975,3.188,10.1633,4.6604,0.9755,0.9755,-1340.3528,23.87,0.1665,6.0
1411.9858,6590.416,6590416.0,nan,9.5236,9.5236,106.3453,4.0,0.0023,55.3566,3.1818,3.3049,4.3359,1411.9857,0.3452,nan,5.3261,0.1688,0.1688,21622.0996,2.2994,3.1818,10.1239,4.5536,0.9814,0.9814,-1340.3958,23.9899,0.1656,6.0
