DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,CALI,CALI[DERIVED]1,DFL,DT,FACIES,FLD1,GR,HDRS,HMRS,DEPTH_1,NPHI,ONE-WAYTIME1,PERF_INT,PERMEABILITY,PIGN,PIGN_MODELLING,PIMP,RHOB,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,TDVSS,VCL,WATER_VOL,ZLT
1297.4384,5115.7886,5115789.0,nan,9.1234,9.1234,0.9722,134.4929,0.0,nan,59.9326,0.8167,0.8276,1297.4384,0.6329,-588.1245,nan,nan,0.0239,0.0239,16784.084,2.2573,0.9722,0.9451,283.0885,1.0,1.0,-1218.9484,73.742,0.0239,nan
1297.5908,5195.4697,5195469.5,nan,9.1255,9.1255,0.9844,132.1891,0.0,nan,59.3473,0.8339,0.8464,1297.5908,0.6151,-588.1979,nan,nan,0.0262,0.0262,17045.5039,2.2532,0.9844,0.969,282.795,1.0,1.0,-1219.1008,71.184,0.0262,nan
1297.7432,5192.4106,5192410.5,nan,9.0951,9.0951,1.0159,131.2661,0.0,nan,59.4679,0.8366,0.8621,1297.7432,0.5949,-588.2715,nan,nan,0.0276,0.0276,17035.4668,2.2362,1.0159,1.032,282.672,1.0,1.0,-1219.2532,69.663,0.0276,nan
1297.8956,5120.9468,5120947.0,nan,9.0192,9.0192,1.0138,132.6212,0.0,nan,59.4067,0.822,0.8548,1297.8956,0.5841,-588.345,nan,nan,0.0278,0.0278,16801.0059,2.2282,1.0138,1.0277,282.4119,1.0,1.0,-1219.4056,69.419,0.0278,nan
1298.048,5046.7246,5046724.5,nan,8.9314,8.9314,1.0005,134.6103,0.0,nan,58.2693,0.8202,0.8482,1298.048,0.5837,-588.4186,nan,nan,0.0272,0.0272,16557.4961,2.2288,1.0005,1.001,281.8163,1.0,1.0,-1219.558,70.111,0.0272,nan
1298.2004,5023.0513,5023051.5,nan,8.8858,8.8858,1.0103,135.5688,0.0,nan,56.2808,0.8206,0.8462,1298.2004,0.5908,-588.4921,nan,nan,0.0262,0.0262,16479.8281,2.2341,1.0103,1.0208,281.4995,1.0,1.0,-1219.7103,71.145,0.0262,nan
1298.3528,5012.6719,5012672.0,nan,8.8745,8.8745,1.0078,136.2265,0.0,nan,53.8451,0.809,0.8311,1298.3528,0.5999,-588.5656,nan,nan,0.0254,0.0254,16445.7734,2.2404,1.0078,1.0157,281.2861,1.0,1.0,-1219.8628,72.099,0.0254,nan
1298.5052,4972.1162,4972116.5,nan,8.8929,8.8929,0.9687,137.3505,0.0,nan,51.684,0.8119,0.8314,1298.5051,0.6083,-588.6392,nan,nan,0.0251,0.0251,16312.7178,2.2406,0.9687,0.9383,280.9508,1.0,1.0,-1220.0151,72.368,0.0251,nan
1298.6576,5008.7085,5008708.5,nan,8.9237,8.9237,1.0024,136.6641,0.0,nan,51.0392,0.8424,0.8739,1298.6576,0.6106,-588.7126,nan,nan,0.026,0.026,16432.7715,2.2458,1.0024,1.0047,280.9194,1.0,1.0,-1220.1676,71.441,0.026,nan
1298.81,5289.7202,5289720.0,nan,8.9291,8.9291,1.0738,131.2674,0.0,nan,51.7117,0.8482,0.8856,1298.8099,0.6014,-588.7862,nan,nan,0.0275,0.0275,17354.7246,2.2781,1.0738,1.1531,280.8879,1.0,1.0,-1220.3199,69.743,0.0275,nan
1298.9624,5733.6338,5733634.0,nan,8.8752,8.8752,1.0391,123.4258,0.0,nan,51.4235,0.8041,0.8257,1298.9624,0.5858,-588.8597,nan,nan,0.0287,0.0287,18811.1348,2.3218,1.0391,1.0797,280.4238,1.0,1.0,-1220.4724,68.422,0.0287,nan
1299.1148,6029.9272,6029927.5,nan,8.7881,8.7881,0.9061,118.8193,0.0,nan,49.4153,0.7728,0.7831,1299.1147,0.5755,-588.9333,nan,nan,0.0288,0.0288,19783.2266,2.3506,0.9061,0.8209,280.091,1.0,1.0,-1220.6248,68.274,0.0288,nan
1299.2672,5955.0996,5955099.5,nan,8.7759,8.7759,0.8747,120.3564,0.0,nan,47.2049,0.8298,0.8405,1299.2672,0.5772,-589.0068,nan,nan,0.0281,0.0281,19537.7285,2.3515,0.8747,0.7652,279.9365,1.0,1.0,-1220.7772,69.096,0.0281,nan
1299.4196,5546.394,5546394.0,nan,8.8659,8.8659,1.154,126.9342,0.0,nan,45.7631,0.9887,1.015,1299.4196,0.5882,-589.0803,nan,nan,0.0273,0.0273,18196.832,2.3098,1.154,1.3316,279.6711,1.0,1.0,-1220.9296,69.94,0.0273,nan
1299.572,5205.1392,5205139.5,nan,8.9428,8.9428,1.555,133.8818,0.0,nan,45.3,1.0882,1.1351,1299.572,0.5968,-589.1539,nan,nan,0.0275,0.0275,17077.2285,2.2863,1.555,2.4181,279.7964,1.0,1.0,-1221.082,69.704,0.0275,nan
1299.7244,5200.8906,5200890.5,nan,8.9177,8.9177,1.5798,136.5938,0.0,nan,45.7051,0.9929,1.032,1299.7244,0.5919,-589.2274,nan,nan,0.0294,0.0294,17063.2891,2.3307,1.5798,2.4957,280.1424,1.0,1.0,-1221.2344,67.666,0.0294,nan
1299.8768,5464.8208,5464821.0,nan,8.8609,8.8609,1.2034,134.1699,0.0,nan,46.3425,0.8466,0.8655,1299.8768,0.5707,-589.3009,nan,nan,0.0325,0.0325,17929.2031,2.4056,1.2034,1.4481,279.8158,1.0,1.0,-1221.3868,64.242,0.0325,nan
1300.0292,5814.0396,5814039.5,nan,8.8414,8.8414,0.8838,129.4684,0.0,nan,46.3054,0.7901,0.8058,1300.0292,0.5403,-589.3745,nan,nan,0.0353,0.0353,19074.9336,2.4696,0.8838,0.7812,278.8457,1.0,1.0,-1221.5392,61.182,0.0353,nan
1300.1816,6049.9746,6049974.5,nan,8.8764,8.8764,0.7995,125.892,0.0,nan,45.2178,0.8103,0.825,1300.1816,0.5166,-589.448,nan,nan,0.0364,0.0364,19848.998,2.4988,0.7995,0.6391,277.4565,1.0,1.0,-1221.6915,59.927,0.0364,nan
1300.334,6118.6587,6118658.5,nan,8.9549,8.9549,0.8575,123.8063,0.0,nan,44.5059,0.9499,0.9532,1300.334,0.511,-589.5215,nan,nan,0.0359,0.0359,20074.3398,2.4853,0.8575,0.7353,275.7828,1.0,1.0,-1221.844,60.538,0.0359,nan
1300.4864,5976.6401,5976640.0,nan,9.0316,9.0316,1.2808,123.7444,0.0,nan,45.2759,1.2496,1.2597,1300.4863,0.5213,-589.595,nan,nan,0.0342,0.0342,19608.3984,2.4264,1.2808,1.6404,274.7707,1.0,1.0,-1221.9963,62.381,0.0342,nan
1300.6388,5702.0791,5702079.0,nan,9.0807,9.0807,2.2167,126.4459,0.0,nan,46.7985,1.5165,1.551,1300.6388,0.5396,-589.6686,nan,nan,0.0324,0.0324,18707.6094,2.3655,2.2167,4.9137,274.7158,1.0,1.0,-1222.1488,64.4,0.0324,nan
1300.7912,5463.8394,5463839.0,nan,9.1158,9.1158,2.8375,129.8847,0.0,nan,48.7577,1.4989,1.5221,1300.7911,0.5554,-589.7421,nan,nan,0.031,0.031,17925.9824,2.3283,2.8375,8.0513,275.0584,1.0,1.0,-1222.3011,65.947,0.031,nan
1300.9436,5333.1265,5333126.5,nan,9.1153,9.1153,2.3002,131.8839,0.0,nan,51.146,1.343,1.3474,1300.9436,0.5652,-589.8156,nan,nan,0.0299,0.0299,17497.1348,2.3076,2.3002,5.2911,275.7621,1.0,1.0,-1222.4536,67.098,0.0299,nan
1301.096,5264.9761,5264976.0,nan,9.1111,9.1111,1.4021,132.6636,0.0,nan,52.9533,1.182,1.1878,1301.0959,0.572,-589.8892,nan,nan,0.0289,0.0289,17273.543,2.2916,1.4021,1.9658,276.4128,1.0,1.0,-1222.606,68.222,0.0289,nan
1301.2484,5240.623,5240623.0,nan,9.1292,9.1292,1.2389,132.8479,0.0,nan,53.8991,1.1409,1.1547,1301.2484,0.5801,-589.9627,nan,nan,0.0278,0.0278,17193.6445,2.2841,1.2389,1.5349,276.5003,1.0,1.0,-1222.7584,69.381,0.0278,nan
1301.4008,5252.4673,5252467.0,nan,9.1707,9.1707,1.2873,132.5983,0.0,nan,54.4593,1.1429,1.1516,1301.4008,0.589,-590.0363,nan,nan,0.027,0.027,17232.5039,2.285,1.2873,1.6571,276.4608,1.0,1.0,-1222.9108,70.259,0.027,nan
1301.5532,5267.645,5267645.0,nan,9.2022,9.2022,1.3448,132.3979,0.0,nan,54.3668,1.1561,1.1524,1301.5532,0.5957,-590.1097,nan,nan,0.0269,0.0269,17282.3008,2.2881,1.3448,1.8086,276.5932,1.0,1.0,-1223.0632,70.452,0.0269,nan
1301.7056,5229.0107,5229010.5,nan,9.2048,9.2048,1.3769,133.1126,0.0,nan,53.3296,1.1681,1.1538,1301.7056,0.5974,-590.1833,nan,nan,0.0274,0.0274,17155.5469,2.2836,1.3769,1.8958,276.5262,1.0,1.0,-1223.2156,69.89,0.0274,nan
1301.858,5111.3242,5111324.0,nan,9.1816,9.1816,1.4023,135.2741,0.0,nan,52.062,1.1549,1.1327,1301.858,0.593,-590.2568,nan,nan,0.0281,0.0281,16769.4355,2.2685,1.4023,1.9664,276.6499,1.0,1.0,-1223.368,69.034,0.0281,nan
1302.0104,4954.5024,4954502.5,nan,9.1246,9.1246,1.4017,138.422,0.0,nan,51.3508,1.1074,1.0865,1302.0104,0.5864,-590.3303,nan,nan,0.0286,0.0286,16254.9297,2.25,1.4017,1.9649,277.2069,1.0,1.0,-1223.5204,68.521,0.0286,nan
1302.1628,4839.2256,4839225.5,nan,9.0708,9.0708,1.3411,140.9611,0.0,nan,51.1619,1.0452,1.0319,1302.1628,0.5822,-590.4039,nan,nan,0.0282,0.0282,15876.7246,2.238,1.3411,1.7985,277.6432,1.0,1.0,-1223.6727,68.943,0.0282,nan
1302.3152,4795.4297,4795429.5,nan,9.0741,9.0741,1.228,141.8283,0.0,nan,51.3524,0.97,0.9666,1302.3152,0.5857,-590.4774,nan,nan,0.0274,0.0274,15733.0371,2.2314,1.228,1.508,278.1246,1.0,1.0,-1223.8252,69.894,0.0274,nan
1302.4676,4782.1021,4782102.0,nan,9.1425,9.1425,1.0826,141.5148,0.0,nan,52.4931,0.8831,0.8812,1302.4675,0.5922,-590.551,nan,nan,0.0266,0.0266,15689.3105,2.2203,1.0826,1.172,278.7491,1.0,1.0,-1223.9775,70.737,0.0266,nan
1302.62,4765.4263,4765426.5,nan,9.2251,9.2251,0.9461,141.1018,0.0,nan,54.9175,0.812,0.8091,1302.62,0.5969,-590.6245,nan,nan,0.0263,0.0263,15634.6006,2.2061,0.9461,0.8951,278.9243,1.0,1.0,-1224.13,71.079,0.0263,nan
1302.7724,4713.3921,4713392.0,nan,9.3006,9.3006,0.8898,141.6759,0.0,nan,57.6529,0.7933,0.7968,1302.7723,0.598,-590.698,nan,nan,0.0266,0.0266,15463.8848,2.1909,0.8898,0.7918,278.825,1.0,1.0,-1224.2823,70.788,0.0266,nan
1302.9248,4607.5806,4607581.0,nan,9.3793,9.3793,0.9155,143.4245,0.0,nan,60.3103,0.8142,0.8211,1302.9248,0.5948,-590.7715,nan,nan,0.0274,0.0274,15116.7354,2.1681,0.9155,0.8382,278.8377,1.0,1.0,-1224.4348,69.843,0.0274,nan
1303.0772,4519.4829,4519483.0,nan,9.4634,9.4634,0.961,145.2424,0.0,nan,62.6268,0.828,0.8328,1303.0771,0.5864,-590.8451,nan,nan,0.0285,0.0285,14827.6992,2.1536,0.961,0.9235,278.5782,1.0,1.0,-1224.5872,68.612,0.0285,nan
1303.2296,4501.9277,4501927.5,nan,9.5424,9.5424,0.967,146.2779,0.0,nan,63.5993,0.8267,0.828,1303.2296,0.5758,-590.9186,nan,nan,0.029,0.029,14770.1035,2.1605,0.967,0.935,278.2122,1.0,1.0,-1224.7396,68.094,0.029,nan
1303.382,4543.3726,4543372.5,nan,9.625,9.625,0.9625,146.5825,0.0,nan,63.137,0.8191,0.82,1303.382,0.5718,-590.9921,nan,nan,0.0284,0.0284,14906.0771,2.185,0.9625,0.9265,278.327,1.0,1.0,-1224.892,68.71,0.0284,nan
1303.5344,4576.1323,4576132.5,nan,9.6884,9.6884,0.9582,146.7867,0.0,nan,61.6577,0.8068,0.8123,1303.5344,0.5778,-591.0657,nan,nan,0.0271,0.0271,15013.5586,2.2038,0.9582,0.9182,278.6389,1.0,1.0,-1225.0444,70.17,0.0271,nan
1303.6868,4553.2827,4553283.0,nan,9.6873,9.6873,0.9264,147.5347,0.0,nan,59.9596,0.7915,0.7998,1303.6868,0.5904,-591.1392,nan,nan,0.0251,0.0251,14938.5918,2.204,0.9264,0.8583,278.8974,1.0,1.0,-1225.1968,72.377,0.0251,nan
1303.8392,4472.874,4472874.0,nan,9.6288,9.6288,0.9037,148.7593,0.0,nan,58.9373,0.7815,0.7956,1303.8392,0.6089,-591.2127,nan,nan,0.0227,0.0227,14674.7832,2.183,0.9037,0.8166,279.4011,1.0,1.0,-1225.3492,75.062,0.0227,nan
1303.9916,4365.8521,4365852.0,nan,9.5268,9.5268,0.9114,150.0447,0.0,nan,58.3562,0.7772,0.8012,1303.9916,0.6313,-591.2863,nan,nan,0.0204,0.0204,14323.6611,2.1492,0.9114,0.8306,279.6363,1.0,1.0,-1225.5016,77.571,0.0204,nan
1304.144,4290.9102,4290910.0,nan,9.3978,9.3978,0.9299,151.2027,0.0,nan,57.5816,0.7695,0.7882,1304.144,0.6514,-591.3598,nan,nan,0.019,0.019,14077.7891,2.1286,0.9299,0.8648,279.3586,1.0,1.0,-1225.6539,79.084,0.019,nan
1304.2964,4261.5166,4261516.5,nan,9.2692,9.2692,0.9208,151.951,0.0,nan,57.1499,0.7563,0.7684,1304.2964,0.6625,-591.4333,nan,nan,0.019,0.019,13981.3535,2.1245,0.9208,0.8478,279.1102,1.0,1.0,-1225.8064,79.056,0.019,nan
1304.4488,4254.9727,4254972.5,nan,9.2144,9.2144,0.8914,152.1868,0.0,nan,57.2992,0.7459,0.7601,1304.4487,0.6606,-591.5068,nan,nan,0.0202,0.0202,13959.8838,2.1245,0.8914,0.7946,278.8164,1.0,1.0,-1225.9587,77.82,0.0202,nan
1304.6012,4258.2534,4258253.5,nan,9.2273,9.2273,0.8827,152.2678,0.0,nan,57.3719,0.7466,0.7605,1304.6012,0.6498,-591.5804,nan,nan,0.0216,0.0216,13970.6484,2.1273,0.8827,0.7791,278.3692,1.0,1.0,-1226.1112,76.195,0.0216,nan
1304.7536,4272.8345,4272834.5,nan,9.2318,9.2318,0.9069,151.8545,0.0,nan,57.7299,0.7582,0.7745,1304.7535,0.6367,-591.6539,nan,nan,0.0226,0.0226,14018.4863,2.1288,0.9069,0.8224,278.22,1.0,1.0,-1226.2635,75.118,0.0226,nan
1304.906,4329.7417,4329741.5,nan,9.1874,9.1874,0.9384,149.6897,0.0,nan,59.0692,0.7801,0.8013,1304.906,0.6286,-591.7274,nan,nan,0.023,0.023,14205.1885,2.1264,0.9384,0.8806,278.0007,1.0,1.0,-1226.416,74.731,0.023,nan
1305.0584,4428.6821,4428682.0,nan,9.1726,9.1726,0.9961,146.0612,0.0,nan,60.5211,0.8032,0.8265,1305.0583,0.6261,-591.801,nan,nan,0.023,0.023,14529.7969,2.1222,0.9961,0.9921,277.4608,1.0,1.0,-1226.5684,74.657,0.023,nan
1305.2108,4518.0112,4518011.0,nan,9.1638,9.1638,1.0113,143.0566,0.0,nan,61.0554,0.7992,0.8213,1305.2108,0.6256,-591.8745,nan,nan,0.0231,0.0231,14822.8711,2.1205,1.0113,1.0227,277.1191,1.0,1.0,-1226.7208,74.61,0.0231,nan
1305.3632,4556.4312,4556431.5,nan,9.1352,9.1352,0.9664,141.6885,0.0,nan,60.9848,0.7727,0.7897,1305.3632,0.6248,-591.948,nan,nan,0.0232,0.0232,14948.9219,2.1181,0.9664,0.9339,276.7834,1.0,1.0,-1226.8732,74.489,0.0232,nan
1305.5156,4575.9712,4575971.0,nan,9.1539,9.1539,0.9366,141.266,0.0,nan,60.6568,0.7655,0.784,1305.5156,0.6239,-592.0215,nan,nan,0.0238,0.0238,15013.0283,2.1208,0.9366,0.8772,276.2502,1.0,1.0,-1227.0256,73.836,0.0238,nan
1305.668,4649.2617,4649261.5,nan,9.211,9.211,0.9401,140.6662,0.0,nan,60.0518,0.7721,0.8001,1305.668,0.6183,-592.0951,nan,nan,0.0252,0.0252,15253.4824,2.1456,0.9401,0.8839,275.9053,1.0,1.0,-1227.178,72.269,0.0252,nan
1305.8204,4790.2021,4790202.0,nan,9.1879,9.1879,0.9443,139.5314,0.0,nan,59.7005,0.7581,0.7805,1305.8204,0.6041,-592.1686,nan,nan,0.0267,0.0267,15715.8857,2.1929,0.9443,0.8916,275.4344,1.0,1.0,-1227.3304,70.588,0.0267,nan
1305.9728,4917.6133,4917613.5,nan,9.0598,9.0598,0.8805,138.6782,0.0,nan,60.0443,0.741,0.7522,1305.9728,0.5892,-592.2421,nan,nan,0.0272,0.0272,16133.9014,2.2374,0.8805,0.7752,274.6527,1.0,1.0,-1227.4828,70.066,0.0272,nan
1306.1252,4929.0557,4929056.0,nan,8.9647,8.9647,0.8569,139.4007,0.0,nan,60.3725,0.7535,0.7677,1306.1252,0.5859,-592.3157,nan,nan,0.0267,0.0267,16171.4424,2.2543,0.8569,0.7343,274.1116,1.0,1.0,-1227.6351,70.629,0.0267,nan
1306.2776,4822.167,4822167.0,nan,8.9712,8.9712,0.8993,141.6607,0.0,nan,59.9343,0.7992,0.8197,1306.2776,0.5926,-592.3892,nan,nan,0.0259,0.0259,15820.7578,2.2412,0.8993,0.8088,273.6096,1.0,1.0,-1227.7876,71.511,0.0259,nan
1306.43,4624.3774,4624377.5,nan,9.0187,9.0187,1.0183,143.821,0.0,nan,59.2813,0.8542,0.8827,1306.4299,0.6023,-592.4628,nan,nan,0.0253,0.0253,15171.8418,2.182,1.0183,1.037,272.9468,1.0,1.0,-1227.9399,72.172,0.0253,nan
1306.5824,4525.0879,4525088.0,nan,9.0483,9.0483,1.0648,144.1902,0.0,nan,59.0401,0.864,0.8982,1306.5824,0.6082,-592.5363,nan,nan,0.0248,0.0248,14846.0889,2.1407,1.0648,1.1338,272.6667,1.0,1.0,-1228.0924,72.704,0.0248,nan
1306.7348,4570.1206,4570120.5,nan,9.0522,9.0522,1.0331,143.461,0.0,nan,58.8182,0.84,0.8663,1306.7347,0.6119,-592.6098,nan,nan,0.0246,0.0246,14993.833,2.151,1.0331,1.0673,272.4098,1.0,1.0,-1228.2448,72.929,0.0246,nan
1306.8872,4629.1064,4629106.5,nan,9.0467,9.0467,0.9814,142.9735,0.0,nan,57.9817,0.8437,0.8615,1306.8872,0.6133,-592.6833,nan,nan,0.0246,0.0246,15187.3574,2.1714,0.9814,0.9631,271.8207,1.0,1.0,-1228.3972,72.915,0.0246,nan
1307.0396,4685.9639,4685963.5,nan,9.0599,9.0599,1.0037,142.6476,0.0,nan,56.5329,0.8623,0.8801,1307.0396,0.6134,-592.7568,nan,nan,0.0247,0.0247,15373.8965,2.1931,1.0037,1.0074,271.3947,1.0,1.0,-1228.5496,72.801,0.0247,nan
1307.192,4751.9331,4751933.0,nan,9.0717,9.0717,1.0365,141.9181,0.0,nan,55.0945,0.8567,0.8764,1307.192,0.6126,-592.8304,nan,nan,0.0249,0.0249,15590.332,2.2126,1.0365,1.0743,270.8999,1.0,1.0,-1228.702,72.656,0.0249,nan
1307.3444,4787.3672,4787367.0,nan,9.0349,9.0349,1.0178,140.9587,0.0,nan,54.3099,0.8392,0.8613,1307.3444,0.6114,-592.9039,nan,nan,0.0248,0.0248,15706.585,2.214,1.0178,1.0358,270.0747,1.0,1.0,-1228.8544,72.735,0.0248,nan
1307.4968,4783.2827,4783282.5,nan,8.99,8.99,1.0088,140.0353,0.0,nan,55.2879,0.8393,0.8616,1307.4968,0.6121,-592.9775,nan,nan,0.0243,0.0243,15693.1846,2.1976,1.0088,1.0177,269.5594,1.0,1.0,-1229.0068,73.297,0.0243,nan
1307.6492,4831.8247,4831824.5,nan,9.0064,9.0064,1.0319,139.0587,0.0,nan,58.3331,0.8659,0.8827,1307.6492,0.6158,-593.051,nan,nan,0.0234,0.0234,15852.4424,2.2044,1.0319,1.0648,269.2491,1.0,1.0,-1229.1592,74.216,0.0234,nan
1307.8016,4923.8613,4923861.5,nan,9.0442,9.0442,1.0809,138.2577,0.0,nan,61.7576,0.9026,0.9205,1307.8016,0.6217,-593.1245,nan,nan,0.023,0.023,16154.4014,2.2335,1.0809,1.1684,268.9086,1.0,1.0,-1229.3116,74.743,0.023,nan
1307.954,4971.1255,4971125.5,nan,9.0305,9.0305,1.1046,138.1645,0.0,nan,63.4353,0.9075,0.9212,1307.954,0.6245,-593.1981,nan,nan,0.0234,0.0234,16309.4658,2.2534,1.1046,1.2202,268.862,1.0,1.0,-1229.464,74.234,0.0234,nan
1308.1064,4969.8022,4969802.0,nan,8.9925,8.9925,1.0733,138.8508,0.0,nan,62.4683,0.8857,0.8897,1308.1064,0.6194,-593.2716,nan,nan,0.0245,0.0245,16305.125,2.264,1.0733,1.1521,268.7944,1.0,1.0,-1229.6163,73.032,0.0245,nan
1308.2588,4906.9644,4906964.0,nan,9.0215,9.0215,1.0736,140.1314,0.0,nan,60.38,0.8889,0.905,1308.2588,0.6105,-593.3451,nan,nan,0.0256,0.0256,16098.9639,2.256,1.0736,1.1527,268.4431,1.0,1.0,-1229.7688,71.894,0.0256,nan
1308.4112,4723.729,4723729.0,nan,9.0869,9.0869,1.1417,142.0789,0.0,nan,58.9372,0.9175,0.9488,1308.4111,0.6039,-593.4186,nan,nan,0.026,0.026,15497.7988,2.2019,1.1417,1.3034,268.26,1.0,1.0,-1229.9211,71.355,0.026,nan
1308.5636,4489.5635,4489563.5,nan,9.1224,9.1224,1.1645,144.5442,0.0,nan,58.3808,0.9286,0.952,1308.5636,0.6022,-593.4922,nan,nan,0.0259,0.0259,14729.54,2.1291,1.1645,1.3561,268.0365,1.0,1.0,-1230.0736,71.462,0.0259,nan
1308.716,4324.2417,4324241.5,nan,9.13,9.13,1.1382,146.7364,0.0,nan,58.9203,0.9202,0.9319,1308.7159,0.6043,-593.5657,nan,nan,0.0253,0.0253,14187.1445,2.0818,1.1382,1.2955,267.6239,1.0,1.0,-1230.226,72.148,0.0253,nan
1308.8684,4244.1152,4244115.5,nan,9.1237,9.1237,1.0992,147.9188,0.0,nan,60.2804,0.9347,0.9492,1308.8684,0.6101,-593.6392,nan,nan,0.0243,0.0243,13924.2627,2.0597,1.0992,1.2082,267.601,1.0,1.0,-1230.3784,73.291,0.0243,nan
1309.0208,4238.7935,4238793.5,nan,9.1143,9.1143,1.1431,148.1973,0.0,nan,61.0409,0.9744,0.9839,1309.0208,0.6196,-593.7128,nan,nan,0.0232,0.0232,13906.8018,2.061,1.1431,1.3067,267.638,1.0,1.0,-1230.5308,74.528,0.0232,nan
1309.1732,4257.2412,4257241.5,nan,9.118,9.118,1.1955,148.1923,0.0,nan,60.9722,1.0006,1.0055,1309.1732,0.6295,-593.7863,nan,nan,0.0223,0.0223,13967.3271,2.0699,1.1955,1.4293,267.5294,1.0,1.0,-1230.6832,75.425,0.0223,nan
1309.3256,4264.8057,4264806.0,nan,9.1142,9.1142,1.2261,148.0759,0.0,nan,61.5757,1.0143,1.027,1309.3256,0.636,-593.8598,nan,nan,0.022,0.022,13992.1455,2.0719,1.2261,1.5033,267.7989,1.0,1.0,-1230.8356,75.858,0.022,nan
1309.478,4272.2705,4272270.5,nan,9.1011,9.1011,1.2469,147.8593,0.0,nan,63.1102,1.0323,1.0484,1309.478,0.6384,-593.9333,nan,nan,0.0217,0.0217,14016.6357,2.0725,1.2469,1.5547,267.9661,1.0,1.0,-1230.988,76.117,0.0217,nan
1309.6304,4277.5117,4277512.0,nan,9.1002,9.1002,1.2682,147.78,0.0,nan,64.6763,1.041,1.0604,1309.6304,0.6395,-594.0069,nan,nan,0.0211,0.0211,14033.8311,2.0739,1.2682,1.6084,267.8054,1.0,1.0,-1231.1404,76.747,0.0211,nan
1309.7828,4265.0366,4265036.5,nan,9.1458,9.1458,1.2658,148.3088,0.0,nan,65.6257,1.0402,1.0603,1309.7828,0.6443,-594.0804,nan,nan,0.0205,0.0205,13992.9014,2.0753,1.2658,1.6022,267.8529,1.0,1.0,-1231.2927,77.451,0.0205,nan
1309.9352,4242.2993,4242299.5,nan,9.2242,9.2242,1.2565,149.1647,0.0,nan,65.1041,1.0431,1.0633,1309.9352,0.6504,-594.1539,nan,nan,0.0205,0.0205,13918.3057,2.0761,1.2565,1.5787,267.772,1.0,1.0,-1231.4452,77.418,0.0205,nan
1310.0876,4250.126,4250126.0,nan,9.2881,9.2881,1.2556,149.2493,0.0,nan,62.9894,1.0527,1.0769,1310.0875,0.6503,-594.2275,nan,nan,0.0211,0.0211,13943.9824,2.0811,1.2556,1.5766,267.4539,1.0,1.0,-1231.5975,76.847,0.0211,nan
1310.24,4291.9741,4291974.0,nan,9.3065,9.3065,1.2675,148.4425,0.0,nan,60.6573,1.0655,1.0877,1310.24,0.6462,-594.301,nan,nan,0.0213,0.0213,14081.2803,2.0903,1.2675,1.6065,267.4276,1.0,1.0,-1231.75,76.576,0.0213,nan
1310.3924,4322.9575,4322957.5,nan,9.3005,9.3005,1.3023,147.6726,0.0,nan,59.6897,1.0759,1.0959,1310.3923,0.6446,-594.3745,nan,nan,0.0207,0.0207,14182.9307,2.0944,1.3023,1.696,267.3928,1.0,1.0,-1231.9023,77.216,0.0207,nan
1310.5448,4340.9922,4340992.0,nan,9.2855,9.2855,1.3221,147.1749,0.0,nan,60.0048,1.0827,1.1066,1310.5448,0.6505,-594.4481,nan,nan,0.0197,0.0197,14242.1006,2.0961,1.3221,1.7479,267.2945,1.0,1.0,-1232.0548,78.342,0.0197,nan
1310.6972,4356.4331,4356433.0,nan,9.2882,9.2882,1.3346,146.7309,0.0,nan,60.5098,1.0955,1.1161,1310.6971,0.6595,-594.5216,nan,nan,0.0189,0.0189,14292.7598,2.0972,1.3346,1.7812,267.5793,1.0,1.0,-1232.2072,79.22,0.0189,nan
1310.8496,4343.8296,4343829.5,nan,9.3112,9.3112,1.3482,146.7469,0.0,nan,60.6398,1.1095,1.1259,1310.8496,0.6665,-594.5952,nan,nan,0.019,0.019,14251.4082,2.0914,1.3482,1.8176,267.7803,1.0,1.0,-1232.3596,79.111,0.019,nan
1311.002,4302.1694,4302169.5,nan,9.3386,9.3386,1.3756,147.3128,0.0,nan,59.9989,1.1193,1.14,1311.002,0.6654,-594.6686,nan,nan,0.0198,0.0198,14114.7295,2.0793,1.3756,1.8924,267.6312,1.0,1.0,-1232.512,78.24,0.0198,nan
1311.1544,4257.6182,4257618.5,nan,9.3335,9.3335,1.3888,147.9651,0.0,nan,58.6183,1.1245,1.1466,1311.1544,0.6587,-594.7422,nan,nan,0.0206,0.0206,13968.5635,2.0669,1.3888,1.9288,267.6806,1.0,1.0,-1232.6644,77.347,0.0206,nan
1311.3068,4223.9902,4223990.0,nan,9.2885,9.2885,1.3738,148.3573,0.0,nan,57.2371,1.1145,1.134,1311.3068,0.6526,-594.8157,nan,nan,0.0212,0.0212,13858.2354,2.056,1.3738,1.8872,267.5872,1.0,1.0,-1232.8168,76.711,0.0212,nan
1311.4592,4223.3706,4223370.5,nan,9.2524,9.2524,1.3399,148.3473,0.0,nan,56.4339,1.1049,1.1199,1311.4592,0.6482,-594.8893,nan,nan,0.0216,0.0216,13856.2021,2.0555,1.3399,1.7952,267.3329,1.0,1.0,-1232.9692,76.25,0.0216,nan
