DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,CALI,CALI[DERIVED]1,DT,FACIES,FLD1,GR,LLD,LLS,LL3,DEPTH_1,NPHI,ONE-WAYTIME1,PERF_INT,PERMEABILITY,PHIT,PIGE,PIGN,PIGN_MODELLING,PIMP,RHOB,LLD_1,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,SXWI,TDVSS,VCL,WATER_VOL,ZLT
1508.2596,5527.6274,5541100.5,nan,9.7376,9.7376,122.0749,0.0,nan,67.9024,1.7742,1.7075,2.071,1508.2596,0.5614,-690.2236,nan,0.3787,0.2935,0.0708,0.0708,0.0708,18179.4648,2.2139,1.7739,1.7742,3.1478,40.8946,1.0,1.0,1.0,-1430.5596,72.704,0.0708,14.0
1508.3032,5489.3101,5489310.0,nan,9.7693,9.7693,123.029,0.0,nan,67.9393,1.7461,1.6778,2.0037,1508.3032,0.56,-690.2447,nan,0.3798,0.2935,0.0713,0.0713,0.0713,18009.5488,2.2157,1.7458,1.7461,3.0508,40.9552,1.0,1.0,1.0,-1430.6031,72.5163,0.0713,14.0
1508.412,5520.1274,5531887.0,nan,9.8482,9.8482,122.5952,0.0,nan,68.0314,1.6759,1.6038,1.8357,1508.412,0.5563,-690.2972,nan,0.3825,0.2932,0.0725,0.0725,0.0725,18149.2363,2.2203,1.6757,1.6759,2.8087,41.1065,1.0,1.0,1.0,-1430.712,72.048,0.0725,14.0
1508.4557,5548.9883,5548988.5,nan,9.858,9.858,122.421,0.0,nan,68.0875,1.6541,1.5859,1.8172,1508.4557,0.5526,-690.3182,nan,0.4019,0.293,0.0737,0.0737,0.0737,18205.3418,2.2287,1.6538,1.6541,2.7371,41.1057,1.0,1.0,1.0,-1430.7557,71.5648,0.0737,14.0
1508.5644,5737.6113,5749685.0,nan,9.8823,9.8823,119.5112,0.0,nan,68.227,1.5998,1.5416,1.7713,1508.5643,0.5433,-690.3707,nan,0.4502,0.2924,0.0768,0.0768,0.0768,18863.7949,2.2497,1.5996,1.5998,2.5592,41.1039,1.0,1.0,1.0,-1430.8644,70.363,0.0768,14.0
1508.608,5830.1851,5830185.0,nan,9.8662,9.8662,118.344,0.0,nan,68.3676,1.5851,1.534,1.7721,1508.6079,0.539,-690.3917,nan,0.432,0.2928,0.0751,0.0751,0.0751,19127.9023,2.2637,1.5849,1.5851,2.5131,41.0309,1.0,1.0,1.0,-1430.908,71.023,0.0751,14.0
1508.7168,6110.3594,6118047.0,nan,9.8262,9.8262,114.6569,0.0,nan,68.7184,1.5486,1.5149,1.774,1508.7168,0.5283,-690.4442,nan,0.3867,0.2936,0.0709,0.0709,0.0709,20072.332,2.2985,1.5485,1.5486,2.3981,40.8489,1.0,1.0,1.0,-1431.0168,72.67,0.0709,14.0
1508.7605,6233.668,6233668.0,nan,9.796,9.796,113.176,0.0,nan,68.7449,1.5425,1.5157,1.7938,1508.7605,0.5242,-690.4653,nan,0.3919,0.2941,0.0703,0.0703,0.0703,20451.666,2.3146,1.5424,1.5425,2.3795,40.6705,1.0,1.0,1.0,-1431.0605,72.8753,0.0703,14.0
1508.8692,6530.582,6528943.5,nan,9.7209,9.7209,109.8993,0.0,nan,68.8108,1.5274,1.5179,1.8431,1508.8691,0.514,-690.5178,nan,0.4049,0.2954,0.069,0.069,0.069,21420.418,2.3547,1.5274,1.5274,2.333,40.2268,1.0,1.0,1.0,-1431.1692,73.386,0.069,14.0
1508.9128,6647.3799,6647379.5,nan,9.7003,9.7003,108.585,0.0,nan,68.318,1.5303,1.5261,1.8712,1508.9127,0.51,-690.5388,nan,4.3055,0.301,0.1123,0.1123,0.1123,21808.9883,2.3681,1.5303,1.5303,2.3419,39.92,1.0,1.0,1.0,-1431.2128,64.0097,0.1123,14.0
1509.0216,6831.2637,6821136.0,nan,9.6487,9.6487,107.1595,4.0,nan,67.0884,1.5376,1.5467,1.9414,1509.0216,0.5,-690.5913,nan,14.0392,0.3152,0.2202,0.2202,0.2202,22379.0547,2.4017,1.5376,1.5376,2.3641,39.1542,1.0,1.0,1.0,-1431.3215,40.612,0.2202,14.0
1509.0653,6890.9258,6890926.0,nan,9.601,9.601,106.587,4.0,nan,66.7953,1.5483,1.5617,1.9643,1509.0653,0.4974,-690.6124,nan,18.0083,0.3162,0.2353,0.2353,0.2353,22608.0234,2.4097,1.5484,1.5483,2.3976,38.721,1.0,1.0,1.0,-1431.3652,37.1842,0.2353,14.0
1509.174,6914.3506,6902544.5,nan,9.4824,9.4824,107.1066,4.0,nan,66.0661,1.5751,1.5991,2.0214,1509.174,0.491,-690.6648,nan,27.8811,0.3187,0.2727,0.2727,0.2727,22646.1426,2.4297,1.5752,1.5751,2.481,37.6434,1.0,1.0,1.0,-1431.474,28.658,0.2727,14.0
1509.2176,6907.2046,6907204.5,nan,9.4265,9.4265,107.315,4.0,nan,65.8388,1.5929,1.6207,2.0604,1509.2175,0.4902,-690.6859,nan,27.3442,0.3166,0.2709,0.2709,0.2709,22661.4316,2.4319,1.593,1.5929,2.5381,37.1191,1.0,1.0,1.0,-1431.5176,28.7075,0.2709,14.0
1509.3264,6844.0205,6837776.5,nan,9.2871,9.2871,108.5515,4.0,nan,65.2716,1.6372,1.6745,2.1576,1509.3264,0.4883,-690.7383,nan,26.0042,0.3113,0.2664,0.2664,0.2664,22433.6504,2.4374,1.6374,1.6372,2.6806,35.8106,1.0,1.0,1.0,-1431.6263,28.831,0.2664,14.0
1509.37,6809.9546,6809954.5,nan,9.2422,9.2422,109.047,4.0,nan,65.109,1.6617,1.7015,2.2101,1509.37,0.4894,-690.7594,nan,26.1057,0.3088,0.2658,0.2658,0.2658,22342.3711,2.4364,1.6619,1.6617,2.7627,35.2212,1.0,1.0,1.0,-1431.6699,28.4242,0.2658,14.0
1509.4788,6705.8354,6704741.0,nan,9.1302,9.1302,110.6197,4.0,nan,64.7032,1.7227,1.7687,2.341,1509.4788,0.4923,-690.8119,nan,26.359,0.3026,0.2645,0.2645,0.2645,21997.1836,2.4337,1.7229,1.7227,2.9676,33.7505,1.0,1.0,1.0,-1431.7788,27.409,0.2645,14.0
1509.5224,6662.5786,6662578.5,nan,9.096,9.096,111.25,4.0,nan,64.4939,1.7527,1.8,2.3847,1509.5223,0.4958,-690.8329,nan,27.1709,0.2997,0.2644,0.2644,0.2644,21858.8535,2.4318,1.7529,1.7527,3.0741,33.1264,1.0,1.0,1.0,-1431.8224,26.8631,0.2644,14.0
1509.6312,6552.8857,6553761.5,nan,9.0105,9.0105,112.8891,4.0,nan,63.9715,1.8275,1.8784,2.4938,1509.6312,0.5047,-690.8854,nan,29.1969,0.2925,0.2643,0.2643,0.2643,21501.8418,2.427,1.8278,1.8275,3.3398,31.5687,1.0,1.0,1.0,-1431.9312,25.501,0.2643,14.0
1509.6748,6510.1543,6510154.5,nan,8.9796,8.9796,113.546,4.0,nan,63.1944,1.8631,1.9126,2.5367,1509.6748,0.5092,-690.9064,nan,28.7315,0.2893,0.2613,0.2613,0.2613,21358.7734,2.4252,1.8634,1.8631,3.4742,30.9529,1.0,1.0,1.0,-1431.9747,26.4419,0.2613,14.0
1509.7836,6462.3232,6461417.0,nan,8.9026,8.9026,114.1749,4.0,nan,61.2553,1.9518,1.9981,2.6436,1509.7836,0.5204,-690.9589,nan,27.57,0.2812,0.254,0.254,0.254,21198.875,2.4207,1.9521,1.9518,3.8095,29.416,1.0,1.0,1.0,-1432.0836,28.79,0.254,14.0
1509.8272,6441.8857,6441886.0,nan,8.8904,8.8904,114.427,4.0,nan,59.8741,1.9925,2.0363,2.7061,1509.8271,0.5221,-690.98,nan,24.1118,0.2793,0.2438,0.2438,0.2438,21134.7969,2.4184,1.9928,1.9925,3.974,28.8502,1.0,1.0,1.0,-1432.1272,33.9925,0.2438,14.0
1509.936,6412.5635,6412122.5,nan,8.8599,8.8599,114.674,4.0,nan,56.4276,2.0939,2.1315,2.8622,1509.936,0.5264,-691.0325,nan,15.4819,0.2744,0.2183,0.2183,0.2183,21037.1465,2.4126,2.0943,2.0939,4.3845,27.4384,1.0,1.0,1.0,-1432.236,46.975,0.2183,14.0
1509.9796,6400.1953,6400195.0,nan,8.8497,8.8497,114.773,4.0,nan,55.3082,2.1376,2.1761,2.9397,1509.9796,0.5243,-691.0535,nan,13.5184,0.2726,0.2112,0.2112,0.2112,20998.0156,2.41,2.138,2.1376,4.5741,26.9691,1.0,1.0,1.0,-1432.2795,50.1658,0.2112,14.0
1510.0884,6404.6045,6406163.5,nan,8.8243,8.8243,114.3882,4.0,nan,52.515,2.2466,2.2873,3.1333,1510.0884,0.5192,-691.106,nan,8.6187,0.2679,0.1935,0.1935,0.1935,21017.5977,2.4036,2.2471,2.2466,5.0473,25.798,1.0,1.0,1.0,-1432.3884,58.128,0.1935,14.0
1510.132,6408.5557,6408555.5,nan,8.8175,8.8175,114.234,4.0,nan,51.8976,2.2908,2.3395,3.2252,1510.132,0.5148,-691.1271,nan,7.9168,0.2658,0.1917,0.1917,0.1917,21025.4453,2.4018,2.2912,2.2908,5.2525,25.436,1.0,1.0,1.0,-1432.432,58.0679,0.1917,14.0
1510.2408,6457.9443,6461133.0,nan,8.8006,8.8006,113.1531,4.0,nan,50.3568,2.4009,2.4696,3.4545,1510.2408,0.5039,-691.1796,nan,6.1653,0.2604,0.1871,0.1871,0.1871,21197.9434,2.3974,2.4014,2.4009,5.7644,24.5328,1.0,1.0,1.0,-1432.5408,57.918,0.1871,14.0
1510.2844,6482.2026,6482203.0,nan,8.7972,8.7972,112.72,4.0,nan,49.8151,2.4444,2.5229,3.5362,1510.2844,0.499,-691.2006,nan,5.7267,0.2583,0.1862,0.1862,0.1862,21267.0703,2.3972,2.4448,2.4444,5.9796,24.2794,1.0,1.0,1.0,-1432.5844,57.2162,0.1862,14.0
1510.3932,6567.355,6572407.5,nan,8.7889,8.7889,111.2346,4.0,nan,48.4633,2.5528,2.656,3.7401,1510.3932,0.4869,-691.2531,nan,4.6322,0.2532,0.1841,0.1841,0.1841,21563.0176,2.3967,2.5532,2.5528,6.5167,23.6471,1.0,1.0,1.0,-1432.6932,55.465,0.1841,14.0
1510.4369,6608.6387,6608638.5,nan,8.786,8.786,110.638,4.0,nan,47.9778,2.5938,2.7015,3.8053,1510.4369,0.4838,-691.2742,nan,4.3894,0.2514,0.1827,0.1827,0.1827,21681.8848,2.3988,2.5942,2.5938,6.7321,23.5183,1.0,1.0,1.0,-1432.7369,55.2118,0.1827,14.0
1510.5456,6718.5459,6723523.0,nan,8.7789,8.7789,109.0685,4.0,nan,46.7703,2.6959,2.8146,3.9673,1510.5455,0.4763,-691.3266,nan,3.7856,0.2471,0.1791,0.1791,0.1791,22058.8008,2.4041,2.6963,2.6959,7.268,23.198,1.0,1.0,1.0,-1432.8456,54.582,0.1791,14.0
1510.5892,6769.6035,6769603.5,nan,8.7762,8.7762,108.439,4.0,nan,46.3548,2.7341,2.8466,3.9996,1510.5891,0.4762,-691.3477,nan,3.7533,0.2462,0.1774,0.1774,0.1774,22209.9844,2.4084,2.7345,2.7341,7.4792,23.2018,1.0,1.0,1.0,-1432.8892,54.9033,0.1774,14.0
1510.698,6892.9683,6895668.5,nan,8.7696,8.7696,106.9714,4.0,nan,45.318,2.8295,2.9262,4.0801,1510.698,0.4761,-691.4001,nan,3.6727,0.2439,0.1732,0.1732,0.1732,22623.584,2.4191,2.8299,2.8295,8.0061,23.2112,1.0,1.0,1.0,-1432.998,55.705,0.1732,14.0
1510.7417,6946.3032,6946303.0,nan,8.7682,8.7682,106.382,4.0,nan,45.2335,2.864,2.9477,4.0628,1510.7417,0.4776,-691.4212,nan,3.9446,0.241,0.1737,0.1737,0.1737,22789.709,2.4244,2.8644,2.864,8.2054,23.277,1.0,1.0,1.0,-1433.0417,53.7967,0.1737,14.0
1510.8504,7046.0825,7045510.0,nan,8.7649,8.7649,105.4442,4.0,nan,45.0233,2.9498,3.0011,4.0196,1510.8503,0.4813,-691.4737,nan,4.6211,0.2337,0.175,0.175,0.175,23115.1895,2.4376,2.9501,2.9498,8.7013,23.4407,1.0,1.0,1.0,-1433.1504,49.05,0.175,14.0
1510.894,7085.3018,7085302.0,nan,8.7652,8.7652,105.068,0.0,nan,45.264,2.9771,3.0165,3.9862,1510.8939,0.4828,-691.4947,nan,4.5365,0.2317,0.1706,0.1706,0.1706,23245.7402,2.4424,2.9774,2.9771,8.8648,23.5411,1.0,1.0,1.0,-1433.194,50.475,0.1706,14.0
1511.0028,7154.4194,7151907.0,nan,8.7661,8.7661,104.5657,0.0,nan,45.8647,3.0451,3.055,3.9028,1511.0028,0.4866,-691.5472,nan,4.3257,0.2268,0.1596,0.1596,0.1596,23464.2598,2.4544,3.0453,3.0451,9.2726,23.7915,1.0,1.0,1.0,-1433.3027,54.031,0.1596,14.0
1511.0465,7178.6587,7178659.0,nan,8.7678,8.7678,104.364,0.0,nan,46.0179,3.0621,3.0664,3.8865,1511.0465,0.488,-691.5683,nan,4.2727,0.2259,0.1567,0.1567,0.1567,23552.0293,2.458,3.0623,3.0621,9.377,23.9165,1.0,1.0,1.0,-1433.3464,55.2425,0.1567,14.0
1511.1552,7214.6665,7211699.5,nan,8.772,8.772,104.2177,0.0,nan,46.3991,3.1043,3.0947,3.8462,1511.1552,0.4916,-691.6207,nan,4.141,0.2238,0.1496,0.1496,0.1496,23660.4316,2.4669,3.1044,3.1043,9.6364,24.2275,1.0,1.0,1.0,-1433.4552,58.256,0.1496,14.0
1511.1988,7224.9526,7224952.5,nan,8.7746,8.7746,104.159,0.0,nan,46.2101,3.1098,3.1017,3.8462,1511.1987,0.4944,-691.6418,nan,4.2266,0.2238,0.1488,0.1488,0.1488,23703.9121,2.469,3.1099,3.1098,9.6711,24.3626,1.0,1.0,1.0,-1433.4988,58.787,0.1488,14.0
1511.3076,7241.0205,7238886.5,nan,8.7811,8.7811,104.1511,0.0,nan,45.7384,3.1237,3.1193,3.8463,1511.3076,0.5016,-691.6943,nan,4.4404,0.2238,0.147,0.147,0.147,23749.627,2.4743,3.1237,3.1237,9.7576,24.6999,1.0,1.0,1.0,-1433.6075,60.112,0.147,14.0
1511.3512,7244.4702,7244470.5,nan,8.7838,8.7838,104.148,0.0,nan,45.3332,3.1197,3.1209,3.8545,1511.3512,0.5058,-691.7153,nan,3.6674,0.2245,0.1346,0.1346,0.1346,23767.9473,2.4754,3.1197,3.1197,9.7324,24.8682,1.0,1.0,1.0,-1433.6511,60.4278,0.1346,14.0
1511.46,7245.2344,7244297.5,nan,8.7904,8.7904,104.2529,0.0,nan,44.322,3.1096,3.125,3.875,1511.46,0.5164,-691.7678,nan,1.7383,0.226,0.1038,0.1038,0.1038,23767.3789,2.4781,3.1095,3.1096,9.6695,25.2881,1.0,1.0,1.0,-1433.76,61.216,0.1038,14.0
1511.5036,7244.228,7244228.0,nan,8.7946,8.7946,104.295,0.0,nan,43.9984,3.0989,3.1211,3.8895,1511.5035,0.521,-691.7888,nan,1.5254,0.226,0.0978,0.0978,0.0978,23767.1523,2.4788,3.0988,3.0989,9.6036,25.5059,1.0,1.0,1.0,-1433.8036,61.8854,0.0978,14.0
1511.6124,7242.6104,7242438.0,nan,8.8051,8.8051,104.3871,0.0,nan,43.1909,3.0723,3.1114,3.9257,1511.6124,0.5324,-691.8413,nan,0.9941,0.2259,0.083,0.083,0.083,23761.2812,2.4804,3.0722,3.0723,9.4391,26.0493,1.0,1.0,1.0,-1433.9124,63.556,0.083,14.0
1511.656,7241.7207,7241721.0,nan,8.8098,8.8098,104.424,0.0,nan,42.8867,3.0567,3.1019,3.9271,1511.656,0.5356,-691.8624,nan,0.9713,0.2257,0.0818,0.0818,0.0818,23758.9277,2.481,3.0566,3.0567,9.3443,26.3039,1.0,1.0,1.0,-1433.9559,64.123,0.0818,14.0
1511.7648,7233.6245,7235753.0,nan,8.8214,8.8214,104.601,0.0,nan,42.1276,3.0179,3.0782,3.9306,1511.7648,0.5434,-691.9149,nan,0.9143,0.2255,0.079,0.079,0.079,23739.3477,2.4824,3.0177,3.0179,9.1077,26.9394,1.0,1.0,1.0,-1434.0648,65.538,0.079,14.0
1511.8084,7233.3613,7233361.5,nan,8.8258,8.8258,104.672,0.0,nan,41.8373,2.9988,3.0627,3.9109,1511.8083,0.5444,-691.9359,nan,0.8933,0.2257,0.0784,0.0784,0.0784,23731.5,2.484,2.9986,2.9988,8.9935,27.247,1.0,1.0,1.0,-1434.1084,65.6596,0.0784,14.0
1511.9172,7236.3027,7239691.5,nan,8.8367,8.8367,104.7969,0.0,nan,41.1129,2.951,3.0242,3.8618,1511.9172,0.5467,-691.9884,nan,0.841,0.2263,0.0768,0.0768,0.0768,23752.2695,2.488,2.9508,2.951,8.7086,28.0145,1.0,1.0,1.0,-1434.2172,65.963,0.0768,14.0
1511.9608,7242.228,7242228.5,nan,8.8402,8.8402,104.847,0.0,nan,41.2201,2.929,3.0029,3.8311,1511.9608,0.546,-692.0094,nan,0.8227,0.2271,0.0761,0.0761,0.0761,23760.5918,2.4912,2.9288,2.929,8.5801,28.356,1.0,1.0,1.0,-1434.2607,65.7919,0.0761,14.0
1512.0696,7256.209,7259763.5,nan,8.8489,8.8489,104.9833,0.0,nan,41.4875,2.8739,2.9499,3.7546,1512.0696,0.5441,-692.0619,nan,0.7771,0.2291,0.0745,0.0745,0.0745,23818.1211,2.4993,2.8737,2.8739,8.2593,29.2079,1.0,1.0,1.0,-1434.3696,65.365,0.0745,14.0
1512.1133,7266.8066,7266806.5,nan,8.8522,8.8522,105.038,0.0,nan,41.8835,2.8501,2.9235,3.7217,1512.1133,0.5442,-692.083,nan,0.7509,0.23,0.0731,0.0731,0.0731,23841.2285,2.5042,2.8499,2.8501,8.1247,29.567,1.0,1.0,1.0,-1434.4133,65.3673,0.0731,14.0
1512.222,7334.4673,7337316.5,nan,8.8606,8.8606,104.5812,0.0,nan,42.8685,2.791,2.8578,3.6399,1512.222,0.5444,-692.1354,nan,0.6858,0.2322,0.0695,0.0695,0.0695,24072.5605,2.5166,2.7908,2.791,7.7899,30.4603,1.0,1.0,1.0,-1434.522,65.373,0.0695,14.0
1512.2656,7365.5986,7365598.5,nan,8.8616,8.8616,104.398,0.0,nan,43.3135,2.768,2.829,3.5999,1512.2656,0.546,-692.1565,nan,0.6479,0.2329,0.0673,0.0673,0.0673,24165.3496,2.5228,2.7678,2.768,7.6633,30.8193,1.0,1.0,1.0,-1434.5656,65.6508,0.0673,14.0
1512.3744,7449.5464,7447826.5,nan,8.864,8.864,103.8601,0.0,nan,44.424,2.7106,2.7572,3.4999,1512.3744,0.55,-692.209,nan,0.5534,0.2346,0.0617,0.0617,0.0617,24435.125,2.5384,2.7104,2.7106,7.3474,31.7152,1.0,1.0,1.0,-1434.6744,66.344,0.0617,14.0
1512.4181,7480.8535,7480853.5,nan,8.8646,8.8646,103.644,0.0,nan,44.6858,2.6904,2.73,3.4625,1512.4181,0.5524,-692.23,nan,0.5157,0.235,0.0595,0.0595,0.0595,24543.4824,2.5438,2.6902,2.6904,7.2393,32.09,1.0,1.0,1.0,-1434.7181,66.769,0.0595,14.0
1512.5268,7555.4268,7547631.0,nan,8.8661,8.8661,103.1594,0.0,nan,45.3369,2.6402,2.6623,3.3692,1512.5267,0.5584,-692.2825,nan,0.4218,0.2361,0.0541,0.0541,0.0541,24762.5703,2.5571,2.64,2.6402,6.9706,33.0223,1.0,1.0,1.0,-1434.8268,67.826,0.0541,14.0
1512.5704,7574.416,7574416.0,nan,8.8645,8.8645,102.965,0.0,nan,45.2582,2.6251,2.6401,3.3614,1512.5703,0.5602,-692.3035,nan,0.4032,0.2363,0.0531,0.0531,0.0531,24850.4473,2.5587,2.6249,2.6251,6.8917,33.3807,1.0,1.0,1.0,-1434.8704,68.1401,0.0531,14.0
1512.6792,7585.3682,7577410.5,nan,8.8606,8.8606,102.9764,0.0,nan,45.0618,2.5875,2.5846,3.3419,1512.6792,0.5646,-692.356,nan,0.3568,0.237,0.0505,0.0505,0.0505,24860.2715,2.5627,2.5873,2.5875,6.6949,34.2752,1.0,1.0,1.0,-1434.9792,68.924,0.0505,14.0
1512.7229,7578.6138,7578613.5,nan,8.8586,8.8586,102.981,0.0,nan,44.5474,2.5791,2.5681,3.3378,1512.7229,0.5654,-692.3771,nan,0.357,0.237,0.0509,0.0509,0.0509,24864.2188,2.5605,2.579,2.5791,6.6519,34.5939,1.0,1.0,1.0,-1435.0229,69.0568,0.0509,14.0
1512.8316,7534.7158,7532279.5,nan,8.8537,8.8537,103.3628,0.0,nan,43.2679,2.5583,2.5269,3.3279,1512.8315,0.5674,-692.4296,nan,0.3574,0.237,0.0517,0.0517,0.0517,24712.2051,2.5551,2.5582,2.5583,6.5449,35.3866,1.0,1.0,1.0,-1435.1316,69.387,0.0517,14.0
1512.8752,7513.6948,7513695.0,nan,8.8522,8.8522,103.516,0.0,nan,42.9433,2.5573,2.5181,3.3143,1512.8751,0.5676,-692.4506,nan,0.3655,0.237,0.0524,0.0524,0.0524,24651.2305,2.5518,2.5573,2.5573,6.5399,35.6647,1.0,1.0,1.0,-1435.1752,69.4376,0.0524,14.0
1512.984,7459.7017,7466035.0,nan,8.8484,8.8484,103.9234,0.0,nan,42.1334,2.5549,2.4963,3.2803,1512.984,0.568,-692.5031,nan,0.3855,0.237,0.0543,0.0543,0.0543,24494.8652,2.5434,2.5549,2.5549,6.5273,36.3587,1.0,1.0,1.0,-1435.2839,69.564,0.0543,14.0
1513.0277,7446.8921,7446892.0,nan,8.854,8.854,104.087,0.0,nan,42.1931,2.5605,2.4978,3.2711,1513.0277,0.568,-692.5242,nan,0.388,0.2368,0.0544,0.0544,0.0544,24432.0605,2.5431,2.5605,2.5605,6.5563,36.58,1.0,1.0,1.0,-1435.3276,69.5738,0.0544,14.0
1513.1364,7466.5205,7475977.0,nan,8.8677,8.8677,103.7758,0.0,nan,42.3417,2.5746,2.5014,3.2483,1513.1364,0.568,-692.5766,nan,0.3941,0.2363,0.0547,0.0547,0.0547,24527.4824,2.5421,2.5746,2.5746,6.6284,37.1306,1.0,1.0,1.0,-1435.4364,69.598,0.0547,14.0
1513.18,7487.6431,7487643.0,nan,8.8817,8.8817,103.651,0.0,nan,42.6462,2.5867,2.5148,3.2877,1513.1799,0.5682,-692.5977,nan,0.3851,0.2358,0.0538,0.0538,0.0538,24565.7578,2.5463,2.5868,2.5867,6.6913,37.3115,1.0,1.0,1.0,-1435.48,69.5866,0.0538,14.0
1513.2888,7548.2256,7545056.5,nan,8.9167,8.9167,103.2348,0.0,nan,43.4062,2.617,2.5481,3.3862,1513.2888,0.5687,-692.6501,nan,0.3627,0.2343,0.0516,0.0516,0.0516,24754.1211,2.5566,2.6171,2.617,6.8485,37.7627,1.0,1.0,1.0,-1435.5887,69.558,0.0516,14.0
1513.3324,7568.064,7568064.0,nan,8.9273,8.9273,103.068,0.0,nan,43.9514,2.6377,2.5711,3.4456,1513.3324,0.5692,-692.6712,nan,0.3586,0.2337,0.0508,0.0508,0.0508,24829.6055,2.5591,2.6379,2.6377,6.9587,37.9312,1.0,1.0,1.0,-1435.6323,69.6633,0.0508,14.0
1513.4412,7448.7607,7414069.5,nan,8.9537,8.9537,104.982,0.0,nan,45.3119,2.6895,2.6285,3.5939,1513.4412,0.5704,-692.7237,nan,0.3482,0.232,0.049,0.049,0.049,24324.375,2.5656,2.6898,2.6895,7.2336,38.3518,1.0,1.0,1.0,-1435.7412,69.926,0.049,14.0
1513.4848,7352.3584,7352358.5,nan,8.9544,8.9544,105.749,0.0,nan,45.7375,2.7254,2.6579,3.6252,1513.4847,0.5724,-692.7448,nan,0.2507,0.1844,0.039,0.039,0.039,24121.9121,2.5509,2.7257,2.7254,7.4313,38.514,1.0,1.0,1.0,-1435.7848,55.6038,0.039,14.0
1513.5936,6940.7314,6890325.0,nan,8.9563,8.9563,110.4094,0.0,nan,46.7996,2.8151,2.7311,3.7032,1513.5936,0.5774,-692.7972,nan,0.0074,0.0656,0.0138,0.0138,0.0138,22606.0527,2.5142,2.8155,2.8151,7.9246,38.9187,1.0,1.0,1.0,-1435.8936,19.864,0.0138,14.0
1513.6372,6705.1719,6705172.0,nan,8.9538,8.9538,112.277,3.0,nan,46.8125,2.8733,2.7704,3.7163,1513.6372,0.5818,-692.8182,nan,0.0053,0.0469,0.0099,0.0099,0.0127,21998.5957,2.4699,2.8738,2.8733,8.2645,39.0736,1.0,1.0,1.0,-1435.9371,14.1811,0.0099,15.0
1513.746,6057.3105,6022653.5,nan,8.9476,8.9476,118.73,3.0,nan,46.8447,3.0187,2.8684,3.7487,1513.746,0.5929,-692.8707,nan,0.0,0.0001,0.0001,0.0001,0.01,19759.3633,2.3595,3.0194,3.0187,9.1128,39.4601,1.0,1.0,1.0,-1436.046,0.0,0.0001,15.0
1513.7896,5749.1445,5749144.5,nan,8.9381,8.9381,121.316,3.0,nan,46.8499,3.103,2.9336,3.8239,1513.7896,0.6015,-692.8918,nan,0.0,0.0001,0.0001,0.0001,0.01,18862.0234,2.2883,3.1037,3.103,9.6461,39.6005,1.0,1.0,1.0,-1436.0896,0.0,0.0001,15.0
1513.8984,5029.5156,5027071.0,nan,8.9143,8.9143,127.8968,3.0,nan,46.8629,3.3131,3.0966,4.0117,1513.8984,0.623,-692.9443,nan,0.0,0.0001,0.0001,0.0001,0.01,16493.0156,2.1104,3.314,3.3131,10.9768,39.9506,1.0,1.0,1.0,-1436.1984,0.0,0.0001,15.0
1513.942,4737.7114,4737711.0,nan,8.8942,8.8942,130.534,3.0,nan,46.8493,3.4137,3.2108,4.6665,1513.942,0.635,-692.9653,nan,0.0,0.0001,0.0001,0.0001,0.01,15543.6719,2.029,3.4147,3.4137,11.6788,40.0771,1.0,1.0,1.0,-1436.2419,0.0,0.0001,15.0
1514.0508,4102.79,4132924.75,nan,8.8442,8.8442,135.6344,3.0,nan,46.8155,3.6648,3.4958,6.3007,1514.0508,0.6651,-693.0178,nan,0.0,0.0001,0.0001,0.0001,0.01,13559.4648,1.8257,3.6658,3.6648,13.4308,40.3929,1.0,1.0,1.0,-1436.3508,0.0,0.0001,15.0
1514.0945,3890.0098,3890009.75,nan,8.8298,8.8298,137.683,3.0,nan,46.1247,3.7542,3.6743,7.5747,1514.0945,0.6766,-693.0389,nan,0.0,0.0001,0.0001,0.0001,0.01,12762.499,1.7572,3.7552,3.7542,14.1142,40.5064,1.0,1.0,1.0,-1436.3945,0.0,0.0001,15.0
1514.2032,3435.9246,3486814.0,nan,8.7939,8.7939,140.7549,3.0,nan,44.4065,3.9767,4.1185,10.7439,1514.2032,0.7051,-693.0914,nan,0.0,0.0001,0.0001,0.0001,0.01,11439.6787,1.5867,3.9775,3.9767,15.8141,40.7887,1.0,1.0,1.0,-1436.5032,0.0,0.0001,15.0
1514.2468,3325.0908,3325090.75,nan,8.7908,8.7908,141.987,3.0,nan,42.7683,4.0203,4.3247,11.8367,1514.2468,0.7127,-693.1124,nan,0.0,0.0001,0.0001,0.0001,0.01,10909.0898,1.5489,4.021,4.0203,16.1679,40.9043,1.0,1.0,1.0,-1436.5468,0.0,0.0001,15.0
1514.3556,3069.417,3122542.25,nan,8.783,8.783,144.4619,3.0,nan,38.6805,4.1292,4.8392,14.5637,1514.3556,0.7317,-693.1649,nan,0.0,0.0001,0.0001,0.0001,0.01,10244.5605,1.4548,4.1295,4.1292,17.0505,41.1928,1.0,1.0,1.0,-1436.6556,0.0,0.0001,15.0
1514.3993,3041.1877,3041187.75,nan,8.7983,8.7983,145.456,3.0,nan,36.5611,4.1167,4.9388,15.145,1514.3993,0.7333,-693.186,nan,0.0,0.0001,0.0001,0.0001,0.01,9977.6494,1.4513,4.1168,4.1167,16.9478,41.2993,1.0,1.0,1.0,-1436.6993,0.0,0.0001,15.0
