DEPTH,ACOUSTICIMPEDANCE1,AVG_PIGN,CALI,CALI[DERIVED]1,DFL,DT,FACIES,FLD1,GR,HDRS,HMRS,NPHI,PERF_INT,PIGN,PIGN_MODELLING,RHOB,SP,SUWI,SUWI_MODELLING,TDVSS,VCL,ZLT
1260.548,4932.9707,nan,8.5178,8.5178,0.9687,141.2802,nan,nan,50.069,0.847,0.8605,0.5571,nan,0.0177,0.0177,2.2865,285.9677,1.0,1.0,-1181.928,86.466,nan
1260.7004,5106.0752,nan,8.5025,8.5025,0.9181,137.863,nan,nan,48.993,0.8715,0.8947,0.5616,nan,0.0205,0.0205,2.3095,286.0618,1.0,1.0,-1182.0804,84.273,nan
1260.8528,5261.6284,nan,8.4613,8.4613,0.9916,134.9626,nan,nan,48.3576,0.9161,0.9467,0.5629,nan,0.025,0.025,2.3298,286.049,1.0,1.0,-1182.2328,80.835,nan
1261.0052,5468.6904,nan,8.3916,8.3916,1.1189,130.8725,nan,nan,49.1532,0.9838,1.0269,0.56,nan,0.0313,0.0313,2.3481,286.0406,1.0,1.0,-1182.3853,75.978,nan
1261.1576,5504.2207,nan,8.3396,8.3396,1.2806,128.8493,nan,nan,50.4537,1.0732,1.1396,0.5582,nan,0.0368,0.0368,2.3268,285.968,1.0,1.0,-1182.5376,71.806,nan
1261.31,5363.1284,nan,8.3438,8.3438,1.4304,130.1953,nan,nan,51.8576,1.106,1.1638,0.5609,nan,0.0377,0.0377,2.2909,286.0866,1.0,1.0,-1182.6901,71.077,nan
1261.4624,5169.0679,nan,8.378,8.378,1.4054,133.145,nan,nan,53.6875,1.1032,1.1369,0.5671,nan,0.0344,0.0344,2.258,286.238,1.0,1.0,-1182.8424,73.617,nan
1261.6148,4864.7563,nan,8.396,8.396,1.2125,137.8955,nan,nan,54.9499,1.0481,1.0821,0.5751,nan,0.0287,0.0287,2.2009,286.3003,1.0,1.0,-1182.9948,78.035,nan
1261.7672,4606.584,nan,8.4162,8.4162,1.0323,143.2001,nan,nan,55.1366,0.9146,0.9475,0.5834,nan,0.021,0.021,2.1642,286.2682,1.0,1.0,-1183.1472,83.887,nan
1261.9196,4497.625,nan,8.4153,8.4153,0.9113,146.815,nan,nan,54.7759,0.8159,0.8394,0.5944,nan,0.0139,0.0139,2.1664,286.1152,1.0,1.0,-1183.2996,89.334,nan
1262.072,4444.9219,nan,8.4146,8.4146,0.8555,148.7416,nan,nan,54.0095,0.788,0.8058,0.6113,nan,0.0095,0.0095,2.1691,286.127,1.0,1.0,-1183.452,92.695,nan
1262.2244,4424.5396,nan,8.4079,8.4079,0.8346,149.2504,nan,nan,52.8415,0.7965,0.813,0.6307,nan,0.0071,0.0071,2.1666,286.1989,1.0,1.0,-1183.6044,94.557,nan
1262.3768,4450.9619,nan,8.4612,8.4612,0.851,148.4624,nan,nan,51.6664,0.8165,0.831,0.6431,nan,0.0063,0.0063,2.168,286.3174,1.0,1.0,-1183.7568,95.204,nan
1262.5292,4518.1367,nan,8.5591,8.5591,0.8949,146.8912,nan,nan,50.2954,0.8409,0.8496,0.6467,nan,0.0074,0.0074,2.1774,286.3438,1.0,1.0,-1183.9092,94.329,nan
1262.6816,4596.521,nan,8.6543,8.6543,0.9606,145.3889,nan,nan,49.202,0.8576,0.8642,0.645,nan,0.009,0.009,2.1925,286.2377,1.0,1.0,-1184.0616,93.089,nan
1262.834,4646.0947,nan,8.6677,8.6677,1.0066,144.409,nan,nan,49.4332,0.8625,0.8724,0.6481,nan,0.0095,0.0095,2.2012,286.2079,1.0,1.0,-1184.214,92.73,nan
1262.9864,4678.2354,nan,8.6147,8.6147,1.0055,143.8117,nan,nan,50.9381,0.8721,0.8811,0.6547,nan,0.0092,0.0092,2.2073,286.2186,1.0,1.0,-1184.3665,92.93,nan
1263.1388,4706.9873,nan,8.5398,8.5398,0.9956,143.2395,nan,nan,52.9308,0.8978,0.9038,0.6497,nan,0.0108,0.0108,2.212,286.3747,1.0,1.0,-1184.5188,91.722,nan
1263.2912,4726.8657,nan,8.4944,8.4944,1.0242,142.5791,nan,nan,54.6165,0.9396,0.9506,0.6224,nan,0.016,0.016,2.2111,286.5119,1.0,1.0,-1184.6713,87.724,nan
1263.4436,4744.5742,nan,8.4824,8.4824,1.1019,141.8729,nan,nan,55.7905,0.9915,1.0057,0.5784,nan,0.0222,0.0222,2.2084,286.6707,1.0,1.0,-1184.8236,82.993,nan
1263.596,4756.1318,nan,8.4814,8.4814,1.1851,141.0885,nan,nan,56.1802,1.0247,1.0285,0.5379,nan,0.0241,0.0241,2.2016,286.8893,1.0,1.0,-1184.976,81.504,nan
1263.7484,4755.2466,nan,8.4603,8.4603,1.184,140.4571,nan,nan,55.7003,1.009,0.9983,0.5109,nan,0.0245,0.0245,2.1913,286.976,1.0,1.0,-1185.1284,81.24,nan
1263.9008,4752.5806,nan,8.4709,8.4709,1.0666,140.332,nan,nan,55.035,0.9504,0.9364,0.5064,nan,0.025,0.025,2.1881,286.9729,1.0,1.0,-1185.2808,80.862,nan
1264.0532,4760.1353,nan,8.5381,8.5381,0.9219,140.5844,nan,nan,54.3323,0.8948,0.8879,0.5216,nan,0.0231,0.0231,2.1955,286.8518,1.0,1.0,-1185.4332,82.302,nan
1264.2056,4785.3945,nan,8.5988,8.5988,0.8745,140.4614,nan,nan,53.073,0.9054,0.8949,0.5476,nan,0.0225,0.0225,2.2053,286.7634,1.0,1.0,-1185.5856,82.718,nan
1264.358,4830.2529,nan,8.6136,8.6136,0.934,139.4245,nan,nan,51.6821,0.9906,0.9567,0.5712,nan,0.0256,0.0256,2.2095,286.6643,1.0,1.0,-1185.738,80.372,nan
1264.5104,4862.5024,nan,8.5915,8.5915,1.0998,137.9607,nan,nan,50.9409,1.0937,1.0173,0.5897,nan,0.0279,0.0279,2.2009,286.5797,1.0,1.0,-1185.8904,78.589,nan
1264.6628,4860.4033,nan,8.5709,8.5709,1.2321,137.3292,nan,nan,50.998,1.1072,1.0227,0.605,nan,0.0263,0.0263,2.1899,286.675,1.0,1.0,-1186.0428,79.834,nan
1264.8152,4816.7935,nan,8.5437,8.5437,1.2108,138.2891,nan,nan,51.5058,0.9742,0.9699,0.613,nan,0.0226,0.0226,2.1854,286.8311,1.0,1.0,-1186.1952,82.676,nan
1264.9676,4764.6753,nan,8.5119,8.5119,1.0822,140.0877,nan,nan,51.6189,0.8643,0.9147,0.6121,nan,0.0195,0.0195,2.1899,287.0321,1.0,1.0,-1186.3477,85.061,nan
1265.12,4734.1973,nan,8.4974,8.4974,0.9936,141.7589,nan,nan,51.2893,0.8786,0.9053,0.6029,nan,0.0193,0.0193,2.2018,287.0448,1.0,1.0,-1186.5,85.226,nan
1265.2724,4728.146,nan,8.4978,8.4978,1.0056,142.645,nan,nan,51.3383,0.9389,0.9403,0.593,nan,0.0211,0.0211,2.2127,286.9409,1.0,1.0,-1186.6525,83.807,nan
1265.4248,4759.0991,nan,8.4755,8.4755,1.1224,142.3852,nan,nan,52.1462,1.0425,1.0296,0.5854,nan,0.024,0.024,2.2232,286.8534,1.0,1.0,-1186.8048,81.571,nan
1265.5772,4813.4375,nan,8.4264,8.4264,1.2149,141.532,nan,nan,53.4526,1.1882,1.145,0.5764,nan,0.0276,0.0276,2.2351,286.7912,1.0,1.0,-1186.9572,78.877,nan
1265.7296,4856.0322,nan,8.4092,8.4092,1.1918,140.7299,nan,nan,54.7028,1.2161,1.1726,0.5626,nan,0.0291,0.0291,2.2421,286.9438,1.0,1.0,-1187.1096,77.673,nan
1265.882,4896.5713,nan,8.4529,8.4529,1.1128,140.13,nan,nan,55.1973,1.1313,1.1012,0.5426,nan,0.0272,0.0272,2.2512,287.0374,1.0,1.0,-1187.262,79.148,nan
1266.0344,4942.5645,nan,8.5675,8.5675,1.0464,139.608,nan,nan,54.9115,1.0628,1.0115,0.5168,nan,0.0261,0.0261,2.2639,287.0432,1.0,1.0,-1187.4144,79.989,nan
1266.1868,4971.3608,nan,8.6593,8.6593,0.9469,138.9563,nan,nan,54.136,1.0066,0.9507,0.4912,nan,0.0285,0.0285,2.2664,286.8763,1.0,1.0,-1187.5668,78.167,nan
1266.3392,4982.7085,nan,8.691,8.691,0.8851,137.8892,nan,nan,53.4679,0.9957,0.9974,0.4713,nan,0.0318,0.0318,2.2541,286.4917,1.0,1.0,-1187.7192,75.621,nan
1266.4916,5026.8696,nan,8.6611,8.6611,0.9366,136.0533,nan,nan,53.8367,1.1401,1.2244,0.4595,nan,0.0355,0.0355,2.2438,286.1369,1.0,1.0,-1187.8716,72.789,nan
1266.644,5111.873,nan,8.6067,8.6067,1.217,133.4338,nan,nan,54.6255,1.4265,1.5315,0.4554,nan,0.0403,0.0403,2.2379,285.8502,1.0,1.0,-1188.024,69.135,nan
1266.7964,5184.5518,nan,8.5668,8.5668,1.6143,131.1841,nan,nan,54.6906,1.5366,1.583,0.4617,nan,0.0445,0.0445,2.2314,285.8903,1.0,1.0,-1188.1764,65.89,nan
1266.9488,5174.2725,nan,8.5121,8.5121,1.8766,131.1266,nan,nan,54.4612,1.4649,1.4724,0.4771,nan,0.0455,0.0455,2.226,286.0581,1.0,1.0,-1188.3289,65.091,nan
1267.1012,5087.4126,nan,8.4472,8.4472,1.7722,132.7393,nan,nan,54.6809,1.4862,1.4755,0.4956,nan,0.0447,0.0447,2.2155,286.1602,1.0,1.0,-1188.4812,65.73,nan
1267.2536,5040.7544,nan,8.4089,8.4089,1.5831,133.3174,nan,nan,55.2906,1.35,1.3768,0.5113,nan,0.0414,0.0414,2.2048,286.1324,1.0,1.0,-1188.6337,68.226,nan
1267.406,5062.1426,nan,8.4576,8.4576,1.3089,132.7053,nan,nan,56.2079,1.0528,1.0969,0.5192,nan,0.0342,0.0342,2.204,285.979,1.0,1.0,-1188.786,73.808,nan
1267.5584,5081.0024,nan,8.5503,8.5503,1.0838,132.4203,nan,nan,56.7051,0.8864,0.9033,0.5182,nan,0.0282,0.0282,2.2074,285.9925,1.0,1.0,-1188.9384,78.409,nan
1267.7108,5078.5059,nan,8.6044,8.6044,0.9452,133.2296,nan,nan,55.3176,0.8307,0.8391,0.5099,nan,0.0268,0.0268,2.2198,286.0183,1.0,1.0,-1189.0908,79.467,nan
1267.8632,5063.3179,nan,8.6097,8.6097,0.912,134.4166,nan,nan,52.6903,0.8148,0.8433,0.5038,nan,0.0272,0.0272,2.2329,286.0269,1.0,1.0,-1189.2432,79.119,nan
1268.0156,5025.8696,nan,8.6051,8.6051,1.0121,135.0337,nan,nan,51.0697,0.899,0.9437,0.5085,nan,0.0279,0.0279,2.2266,285.9399,1.0,1.0,-1189.3956,78.589,nan
1268.168,4985.5571,nan,8.6276,8.6276,1.15,135.3815,nan,nan,51.568,1.0192,1.0773,0.5237,nan,0.0295,0.0295,2.2144,285.8577,1.0,1.0,-1189.548,77.381,nan
1268.3204,4930.0015,nan,8.722,8.722,1.2503,136.0069,nan,nan,53.6785,0.9963,1.0408,0.5437,nan,0.0283,0.0283,2.1999,286.0085,1.0,1.0,-1189.7004,78.325,nan
1268.4728,4826.105,nan,8.8785,8.8785,1.1942,137.2019,nan,nan,55.7089,0.8801,0.8859,0.5616,nan,0.0214,0.0214,2.1724,286.1315,1.0,1.0,-1189.8528,83.608,nan
1268.6252,4723.9497,nan,9.0066,9.0066,1.0431,139.3223,nan,nan,56.5549,0.7693,0.7771,0.5714,nan,0.0154,0.0154,2.1593,286.2188,1.0,1.0,-1190.0052,88.234,nan
1268.7776,4660.7471,nan,9.0563,9.0563,0.9012,142.0121,nan,nan,55.6487,0.7076,0.7304,0.5744,nan,0.0133,0.0133,2.1715,286.138,1.0,1.0,-1190.1576,89.775,nan
1268.93,4618.1357,nan,9.0564,9.0564,0.8309,144.3507,nan,nan,52.9884,0.6906,0.7096,0.5734,nan,0.0124,0.0124,2.1871,286.0771,1.0,1.0,-1190.3101,90.464,nan
1269.0824,4593.7622,nan,9.0317,9.0317,0.8095,145.8266,nan,nan,50.3687,0.6792,0.7001,0.5735,nan,0.0119,0.0119,2.1978,286.0935,1.0,1.0,-1190.4624,90.895,nan
1269.2348,4588.9648,nan,8.9981,8.9981,0.8082,146.3251,nan,nan,49.4125,0.6737,0.696,0.5805,nan,0.0108,0.0108,2.203,286.1212,1.0,1.0,-1190.6149,91.753,nan
1269.3872,4584.9897,nan,8.9495,8.9495,0.8057,146.1946,nan,nan,50.1479,0.6838,0.6944,0.5953,nan,0.0094,0.0094,2.1991,286.3055,1.0,1.0,-1190.7672,92.824,nan
1269.5396,4593.3247,nan,8.9021,8.9021,0.8188,145.9174,nan,nan,51.6359,0.6862,0.695,0.6115,nan,0.0089,0.0089,2.199,286.5413,1.0,1.0,-1190.9196,93.148,nan
1269.692,4596.3687,nan,8.8144,8.8144,0.8287,145.6775,nan,nan,53.1408,0.6759,0.6947,0.6184,nan,0.0091,0.0091,2.1968,286.773,1.0,1.0,-1191.072,93.027,nan
1269.8444,4586.4448,nan,8.7934,8.7934,0.8271,145.2411,nan,nan,54.3658,0.671,0.6941,0.6174,nan,0.0094,0.0094,2.1855,286.6589,1.0,1.0,-1191.2244,92.777,nan
1269.9968,4593.0205,nan,8.8961,8.8961,0.8197,144.5341,nan,nan,54.6235,0.6805,0.7035,0.6159,nan,0.0104,0.0104,2.178,286.2241,1.0,1.0,-1191.3768,92.065,nan
1270.1492,4606.6123,nan,9.0548,9.0548,0.8534,143.8113,nan,nan,54.7065,0.7043,0.724,0.6181,nan,0.011,0.011,2.1735,285.7826,1.0,1.0,-1191.5292,91.592,nan
1270.3016,4593.9243,nan,9.1459,9.1459,0.8909,143.606,nan,nan,55.9739,0.72,0.7257,0.6247,nan,0.0104,0.0104,2.1644,285.5252,1.0,1.0,-1191.6816,92.041,nan
1270.454,4585.6523,nan,9.1868,9.1868,0.8938,144.0838,nan,nan,57.0411,0.707,0.7056,0.631,nan,0.0086,0.0086,2.1677,285.5119,1.0,1.0,-1191.834,93.407,nan
1270.6064,4570.0693,nan,9.1978,9.1978,0.8557,145.0606,nan,nan,56.4927,0.6826,0.6982,0.6368,nan,0.0064,0.0064,2.175,285.5161,1.0,1.0,-1191.9865,95.109,nan
1270.7588,4537.4321,nan,9.1896,9.1896,0.8264,146.0603,nan,nan,55.1801,0.6754,0.7024,0.646,nan,0.0042,0.0042,2.1743,285.607,1.0,1.0,-1192.1388,96.753,nan
1270.9112,4511.2705,nan,9.1688,9.1688,0.8361,146.6641,nan,nan,53.2794,0.6798,0.6998,0.6562,nan,0.0024,0.0024,2.1707,285.7415,1.0,1.0,-1192.2913,98.206,nan
1271.0636,4511.6855,nan,9.1576,9.1576,0.8234,146.8891,nan,nan,51.2113,0.6788,0.6948,0.6628,nan,0.0009,0.0009,2.1743,285.9124,1.0,1.0,-1192.4436,99.338,nan
1271.216,4518.0034,nan,9.1798,9.1798,0.8156,146.8402,nan,nan,50.4672,0.6796,0.6952,0.6536,nan,0.0011,0.0011,2.1766,286.0954,1.0,1.0,-1192.5959,99.148,nan
1271.3684,4530.5664,nan,9.2086,9.2086,0.8122,146.396,nan,nan,50.3528,0.6847,0.6995,0.6303,nan,0.0042,0.0042,2.176,286.1048,1.0,1.0,-1192.7484,96.792,nan
1271.5208,4552.9902,nan,9.2188,9.2188,0.818,145.4662,nan,nan,49.8467,0.6877,0.7075,0.5982,nan,0.0089,0.0089,2.1729,286.0359,1.0,1.0,-1192.9008,93.174,nan
1271.6732,4569.1465,nan,9.2116,9.2116,0.8274,144.6056,nan,nan,49.9473,0.6965,0.7224,0.5676,nan,0.0133,0.0133,2.1677,285.8179,1.0,1.0,-1193.0532,89.765,nan
1271.8256,4573.999,nan,9.2073,9.2073,0.8589,144.3809,nan,nan,50.5009,0.72,0.7412,0.5484,nan,0.0162,0.0162,2.1667,285.699,1.0,1.0,-1193.2056,87.558,nan
1271.978,4578.4268,nan,9.1845,9.1845,0.8993,144.6334,nan,nan,50.4513,0.7373,0.7534,0.5415,nan,0.0171,0.0171,2.1725,285.6745,1.0,1.0,-1193.358,86.917,nan
1272.1304,4573.0083,nan,9.1538,9.1538,0.9142,144.982,nan,nan,49.944,0.7329,0.7509,0.5517,nan,0.0158,0.0158,2.1752,285.6638,1.0,1.0,-1193.5104,87.906,nan
1272.2828,4571.7236,nan,9.143,9.143,0.9095,145.1721,nan,nan,48.6057,0.7254,0.7417,0.5726,nan,0.0136,0.0136,2.1774,285.6617,1.0,1.0,-1193.6628,89.614,nan
1272.4352,4563.665,nan,9.1539,9.1539,0.898,145.2621,nan,nan,45.902,0.7183,0.7362,0.5922,nan,0.0126,0.0126,2.175,285.5593,1.0,1.0,-1193.8152,90.353,nan
1272.5876,4545.9478,nan,9.1737,9.1737,0.8725,145.4361,nan,nan,43.2864,0.7062,0.7295,0.6005,nan,0.0126,0.0126,2.1691,285.5797,1.0,1.0,-1193.9677,90.333,nan
1272.74,4537.4883,nan,9.1902,9.1902,0.8496,145.5755,nan,nan,42.8039,0.696,0.7207,0.5979,nan,0.0121,0.0121,2.1672,285.6972,1.0,1.0,-1194.12,90.724,nan
1272.8924,4546.8701,nan,9.1973,9.1973,0.8424,145.4897,nan,nan,44.6422,0.6964,0.7181,0.5909,nan,0.0114,0.0114,2.1704,285.919,1.0,1.0,-1194.2725,91.256,nan
1273.0448,4565.209,nan,9.1936,9.1936,0.8366,145.1663,nan,nan,47.193,0.7049,0.7215,0.5884,nan,0.0116,0.0116,2.1743,286.0873,1.0,1.0,-1194.4248,91.128,nan
1273.1972,4585.3208,nan,9.1913,9.1913,0.8381,144.4817,nan,nan,49.1036,0.7136,0.7304,0.6043,nan,0.0119,0.0119,2.1735,286.1482,1.0,1.0,-1194.5771,90.884,nan
1273.3496,4608.9648,nan,9.1959,9.1959,0.8612,143.4588,nan,nan,49.9372,0.7309,0.7495,0.6431,nan,0.0087,0.0087,2.1693,286.2477,1.0,1.0,-1194.7296,93.313,nan
1273.502,4619.2944,nan,9.2022,9.2022,0.9059,142.5778,nan,nan,49.7803,0.7503,0.7672,0.6968,nan,0.0029,0.0029,2.1608,286.3268,1.0,1.0,-1194.882,97.827,nan
1273.6544,4588.0405,nan,9.2078,9.2078,0.9238,142.6024,nan,nan,49.7159,0.7479,0.7653,0.7433,nan,0.0001,0.0001,2.1465,286.5495,1.0,1.0,-1195.0344,99.992,nan
1273.8068,4542.2744,nan,9.1993,9.1993,0.9136,143.8761,nan,nan,50.9888,0.7302,0.7479,0.7553,nan,0.0001,0.0001,2.1441,286.9016,1.0,1.0,-1195.1868,99.992,nan
1273.9592,4515.2974,nan,9.1868,9.1868,0.8846,145.6133,nan,nan,53.0458,0.7164,0.7345,0.7313,nan,0.0001,0.0001,2.1571,287.3805,1.0,1.0,-1195.3392,99.992,nan
1274.1116,4502.7231,nan,9.1686,9.1686,0.8628,146.6637,nan,nan,54.0541,0.7154,0.7336,0.6913,nan,0.0007,0.0007,2.1666,287.7529,1.0,1.0,-1195.4916,99.52,nan
1274.264,4506.9297,nan,9.16,9.16,0.8562,146.6458,nan,nan,54.2796,0.7202,0.7416,0.6577,nan,0.003,0.003,2.1684,287.7415,1.0,1.0,-1195.644,97.75,nan
1274.4164,4534.3584,nan,9.1522,9.1522,0.8758,145.7809,nan,nan,54.9996,0.7264,0.7502,0.6459,nan,0.0055,0.0055,2.1687,287.4292,1.0,1.0,-1195.7964,95.807,nan
1274.5688,4559.8174,nan,9.1547,9.1547,0.8897,144.8587,nan,nan,55.4119,0.7397,0.7526,0.6453,nan,0.0067,0.0067,2.1671,286.9512,1.0,1.0,-1195.9489,94.85,nan
1274.7212,4585.5298,nan,9.1677,9.1677,0.8777,144.4126,nan,nan,54.9048,0.7413,0.7525,0.6425,nan,0.0078,0.0078,2.1726,286.727,1.0,1.0,-1196.1012,93.994,nan
1274.8736,4619.8726,nan,9.1776,9.1776,0.8729,144.3255,nan,nan,54.9309,0.7355,0.7541,0.6284,nan,0.0098,0.0098,2.1876,286.7412,1.0,1.0,-1196.2537,92.499,nan
1275.026,4662.8379,nan,9.1594,9.1594,0.8774,144.0813,nan,nan,55.6757,0.7426,0.7604,0.6096,nan,0.0126,0.0126,2.2042,286.8611,1.0,1.0,-1196.406,90.356,nan
1275.1784,4731.3589,nan,9.1516,9.1516,0.8867,143.0325,nan,nan,55.5906,0.7596,0.7792,0.5978,nan,0.0153,0.0153,2.2203,286.9275,1.0,1.0,-1196.5584,88.308,nan
1275.3308,4814.1504,nan,9.159,9.159,0.9388,140.826,nan,nan,55.2833,0.8039,0.8195,0.6059,nan,0.0166,0.0166,2.2243,286.942,1.0,1.0,-1196.7108,87.308,nan
1275.4832,4886.2603,nan,9.1749,9.1749,1.0098,138.0846,nan,nan,55.7772,0.8384,0.857,0.6325,nan,0.0156,0.0156,2.2136,287.1418,1.0,1.0,-1196.8632,88.04,nan
1275.6356,4926.2427,nan,9.1945,9.1945,1.0321,135.9993,nan,nan,55.6282,0.84,0.8732,0.6634,nan,0.0133,0.0133,2.1981,287.4046,1.0,1.0,-1197.0156,89.797,nan
1275.788,4900.0586,nan,9.2019,9.2019,1.0553,135.7345,nan,nan,54.5503,0.8941,0.8918,0.6797,nan,0.0123,0.0123,2.1821,287.6534,1.0,1.0,-1197.168,90.582,nan
1275.9404,4815.6416,nan,9.1769,9.1769,1.0764,137.4031,nan,nan,53.836,0.9101,0.8813,0.6636,nan,0.0137,0.0137,2.1709,287.6404,1.0,1.0,-1197.3204,89.521,nan
1276.0928,4757.8442,nan,9.1375,9.1375,1.0245,139.7719,nan,nan,53.4858,0.8074,0.8226,0.6224,nan,0.0156,0.0156,2.1818,287.4076,1.0,1.0,-1197.4728,88.054,nan
1276.2452,4759.8735,nan,9.0983,9.0983,0.9013,141.137,nan,nan,53.0009,0.7376,0.781,0.5748,nan,0.0166,0.0166,2.2041,287.0572,1.0,1.0,-1197.6252,87.264,nan
1276.3976,4817.5864,nan,9.0606,9.0606,0.8378,139.9562,nan,nan,52.3144,0.7664,0.8072,0.5417,nan,0.0195,0.0195,2.2121,286.6567,1.0,1.0,-1197.7776,85.079,nan
1276.55,4927.5923,nan,9.0714,9.0714,0.9207,136.606,nan,nan,51.4944,0.8984,0.9148,0.5247,nan,0.0254,0.0254,2.2085,286.4798,1.0,1.0,-1197.9301,80.549,nan
1276.7024,5050.9028,nan,9.1085,9.1085,1.1296,133.3971,nan,nan,50.9534,1.0689,1.0396,0.5161,nan,0.0314,0.0314,2.2106,286.4149,1.0,1.0,-1198.0824,75.942,nan
1276.8548,5141.7627,nan,9.0973,9.0973,1.2867,132.025,nan,nan,51.124,1.0492,1.0331,0.5098,nan,0.0318,0.0318,2.2272,286.4927,1.0,1.0,-1198.2349,75.605,nan
1277.0072,5174.9502,nan,9.0017,9.0017,1.2316,132.5872,nan,nan,52.0772,0.9294,0.9558,0.5087,nan,0.0284,0.0284,2.2511,286.5255,1.0,1.0,-1198.3872,78.212,nan
1277.1596,5147.48,nan,8.8743,8.8743,1.094,133.9858,nan,nan,53.3326,0.9118,0.9496,0.5179,nan,0.027,0.027,2.2628,286.4265,1.0,1.0,-1198.5396,79.273,nan
1277.312,5101.2549,nan,8.8139,8.8139,1.1326,134.894,nan,nan,54.4103,0.9711,0.9967,0.5388,nan,0.0277,0.0277,2.2576,286.2585,1.0,1.0,-1198.692,78.793,nan
1277.4644,5058.2905,nan,8.8341,8.8341,1.2323,135.2419,nan,nan,55.478,0.9786,1.001,0.5656,nan,0.0284,0.0284,2.2444,286.021,1.0,1.0,-1198.8444,78.214,nan
1277.6168,4980.7925,nan,8.8526,8.8526,1.2156,136.2919,nan,nan,56.4524,0.9187,0.9358,0.5911,nan,0.025,0.025,2.2272,286.0285,1.0,1.0,-1198.9968,80.813,nan
1277.7692,4877.7432,nan,8.8391,8.8391,1.0717,138.3289,nan,nan,56.8957,0.8525,0.862,0.6115,nan,0.0193,0.0193,2.2137,286.144,1.0,1.0,-1199.1492,85.176,nan
1277.9216,4797.6982,nan,8.8256,8.8256,0.9548,140.3915,nan,nan,57.2642,0.8181,0.8298,0.6203,nan,0.0148,0.0148,2.2098,286.4676,1.0,1.0,-1199.3016,88.659,nan
1278.074,4760.0244,nan,8.8126,8.8126,0.9295,141.6013,nan,nan,57.4009,0.8066,0.8231,0.6115,nan,0.0115,0.0115,2.2114,286.8766,1.0,1.0,-1199.454,91.177,nan
1278.2264,4748.1758,nan,8.8116,8.8116,0.9473,141.9835,nan,nan,57.3815,0.8019,0.8189,0.5882,nan,0.0118,0.0118,2.2118,287.238,1.0,1.0,-1199.6064,90.984,nan
1278.3788,4742.3618,nan,8.816,8.816,0.9408,142.1814,nan,nan,58.6246,0.8035,0.8166,0.5645,nan,0.0147,0.0147,2.2122,287.4642,1.0,1.0,-1199.7588,88.754,nan
1278.5312,4736.5923,nan,8.8427,8.8427,0.9372,142.5122,nan,nan,61.0416,0.811,0.8202,0.5494,nan,0.0165,0.0165,2.2146,287.2607,1.0,1.0,-1199.9113,87.317,nan
1278.6836,4730.7104,nan,8.8803,8.8803,0.9475,142.777,nan,nan,63.7125,0.8204,0.827,0.5382,nan,0.0178,0.0178,2.216,286.8046,1.0,1.0,-1200.0636,86.389,nan
1278.836,4724.7964,nan,8.895,8.895,0.9682,142.7022,nan,nan,65.8968,0.8261,0.8347,0.5282,nan,0.0189,0.0189,2.2121,286.1676,1.0,1.0,-1200.2161,85.546,nan
1278.9884,4729.7642,nan,8.8898,8.8898,0.9847,142.3912,nan,nan,66.4377,0.8291,0.8429,0.5225,nan,0.0196,0.0196,2.2096,285.6202,1.0,1.0,-1200.3684,84.973,nan
1279.1408,4739.7271,nan,8.8837,8.8837,1.0009,142.1286,nan,nan,65.1071,0.8328,0.8492,0.5262,nan,0.0194,0.0194,2.2101,285.2604,1.0,1.0,-1200.5208,85.122,nan
1279.2932,4739.9028,nan,8.8856,8.8856,1.0148,142.0596,nan,nan,62.7095,0.8318,0.8509,0.5387,nan,0.018,0.018,2.2091,285.0449,1.0,1.0,-1200.6732,86.177,nan
1279.4456,4722.8291,nan,8.8962,8.8962,1.0048,142.1731,nan,nan,60.604,0.8292,0.8505,0.5578,nan,0.0164,0.0164,2.203,285.0401,1.0,1.0,-1200.8256,87.44,nan
1279.598,4704.6338,nan,8.9109,8.9109,1.004,142.3083,nan,nan,59.4828,0.8304,0.85,0.5741,nan,0.0164,0.0164,2.1966,285.1073,1.0,1.0,-1200.978,87.445,nan
1279.7504,4693.4551,nan,8.935,8.935,1.0085,142.2556,nan,nan,58.6958,0.832,0.849,0.5811,nan,0.0173,0.0173,2.1905,285.322,1.0,1.0,-1201.1304,86.732,nan
1279.9028,4705.1455,nan,8.9824,8.9824,0.9987,142.2209,nan,nan,58.1426,0.8279,0.8458,0.5791,nan,0.017,0.017,2.1954,285.5264,1.0,1.0,-1201.2828,86.971,nan
1280.0552,4724.0898,nan,9.0232,9.0232,0.988,142.5842,nan,nan,58.0235,0.8175,0.8385,0.5792,nan,0.0158,0.0158,2.2099,285.7217,1.0,1.0,-1201.4352,87.875,nan
1280.2076,4733.644,nan,9.0296,9.0296,0.98,143.1251,nan,nan,58.3094,0.8109,0.8303,0.5938,nan,0.0143,0.0143,2.2228,285.8887,1.0,1.0,-1201.5876,88.997,nan
1280.36,4744.1904,nan,9.0331,9.0331,0.9673,143.4661,nan,nan,59.1319,0.8115,0.8269,0.6238,nan,0.0108,0.0108,2.233,285.9354,1.0,1.0,-1201.74,91.699,nan
1280.5124,4774.7749,nan,9.0266,9.0266,0.9638,143.7198,nan,nan,60.9726,0.8137,0.8278,0.6557,nan,0.0054,0.0054,2.2514,285.9879,1.0,1.0,-1201.8925,95.883,nan
