DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,CALI,CALI[DERIVED]1,DFL,DT,FACIES,FLD1,GR,HDRS,HMRS,DEPTH_1,NPHI,PERF_INT,PERMEABILITY,PHIT,PIGN,PIGN_MODELLING,PIMP,RHOB,LLD,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,SXWI,TDVSS,VCL,WATER_VOL,ZLT
1438.4476,5872.9751,5872975.0,nan,9.0485,9.0485,1.677,121.92,0.0,nan,84.8274,1.2381,1.2384,1438.4475,0.579,nan,nan,0.1563,0.0881,0.0881,19268.291,2.3492,1.2392,1.2392,1.5355,91.584,1.0,1.0,1.0,-1371.7175,71.6,0.0881,25.0
1438.6,5901.6499,5901649.5,nan,9.1775,9.1775,1.8434,121.92,0.0,nan,79.6678,1.3263,1.3426,1438.6,0.5851,nan,nan,0.1616,0.0929,0.0929,19362.3672,2.3607,1.3268,1.3268,1.7603,91.7418,1.0,1.0,1.0,-1371.87,70.055,0.0929,25.0
1438.7524,6011.3501,6011350.0,nan,9.4882,9.4882,2.0169,121.92,0.0,nan,75.3156,1.4166,1.4585,1438.7523,0.5946,nan,nan,0.1675,0.092,0.092,19722.2773,2.4045,1.4164,1.4164,2.0063,91.8477,1.0,1.0,1.0,-1372.0223,70.362,0.092,25.0
1438.9048,6145.8257,6145825.5,nan,9.5947,9.5947,2.1359,121.92,0.0,nan,71.734,1.5107,1.5729,1438.9048,0.6015,nan,nan,0.1746,0.0901,0.0901,20163.4688,2.4583,1.511,1.511,2.2832,91.8233,1.0,1.0,1.0,-1372.1748,70.979,0.0901,25.0
1439.0572,6242.3496,6242350.0,nan,9.5063,9.5063,2.3142,121.92,0.0,nan,69.6896,1.6228,1.6948,1439.0571,0.5996,nan,nan,0.1809,0.0902,0.0902,20480.1504,2.4969,1.6233,1.6233,2.6349,91.8581,1.0,1.0,1.0,-1372.3271,70.94,0.0902,25.0
1439.2096,6279.0254,6279025.0,nan,9.548,9.548,2.6377,121.92,0.0,nan,71.8943,1.6997,1.769,1439.2096,0.5911,nan,nan,0.1807,0.0874,0.0874,20600.4766,2.5116,1.6983,1.6983,2.8843,92.2198,1.0,1.0,1.0,-1372.4796,71.835,0.0874,25.0
1439.362,6231.5747,6231574.5,nan,9.701,9.701,2.7723,121.92,0.0,nan,77.7671,1.6463,1.69,1439.3619,0.585,nan,nan,0.172,0.0811,0.0811,20444.7988,2.4926,1.643,1.643,2.6994,92.7265,1.0,1.0,1.0,-1372.632,73.862,0.0811,25.0
1439.5144,6104.7002,6104700.0,nan,9.6154,9.6154,2.4348,121.92,0.0,nan,84.8506,1.4812,1.4898,1439.5144,0.5853,nan,nan,0.1582,0.0742,0.0742,20028.543,2.4419,1.4797,1.4797,2.1896,92.9275,1.0,1.0,1.0,-1372.7844,76.085,0.0742,25.0
1439.6668,5929.8247,5929825.0,nan,9.2818,9.2818,1.9795,121.92,0.0,nan,92.0925,1.3408,1.3307,1439.6667,0.5872,nan,nan,0.1443,0.0687,0.0687,19454.8066,2.3719,1.3425,1.3425,1.8022,92.8573,1.0,1.0,1.0,-1372.9368,77.864,0.0687,25.0
1439.8192,5792.25,5792250.0,nan,9.0199,9.0199,1.7694,121.92,0.0,nan,95.7697,1.3033,1.2984,1439.8192,0.5851,nan,nan,0.1407,0.0692,0.0692,19003.4453,2.3169,1.3054,1.3054,1.7041,92.542,1.0,1.0,1.0,-1373.0891,77.717,0.0692,25.0
1439.9716,5795.8755,5795875.5,nan,8.9442,8.9442,1.8204,121.92,0.0,nan,93.9214,1.3394,1.3572,1439.9716,0.5804,nan,nan,0.1437,0.0737,0.0737,19015.3379,2.3184,1.3403,1.3403,1.7964,92.2381,1.0,1.0,1.0,-1373.2416,76.242,0.0737,25.0
1440.124,5911.6753,5911675.0,nan,8.925,8.925,1.9636,121.92,0.0,nan,89.2935,1.3973,1.4337,1440.124,0.5734,nan,nan,0.1524,0.0797,0.0797,19395.2598,2.3647,1.3974,1.3974,1.9528,92.1872,1.0,1.0,1.0,-1373.3939,74.321,0.0797,25.0
1440.2764,6027.9751,6027975.0,nan,8.8951,8.8951,2.0645,121.92,0.0,nan,83.3002,1.4651,1.502,1440.2764,0.5617,nan,nan,0.1679,0.0904,0.0904,19776.8223,2.4112,1.4654,1.4654,2.1475,92.336,1.0,1.0,1.0,-1373.5464,70.871,0.0904,25.0
1440.4288,6115.0503,6115050.5,nan,8.859,8.859,2.1282,121.92,0.0,nan,78.6259,1.5529,1.5869,1440.4287,0.5482,nan,nan,0.1825,0.1004,0.1004,20062.502,2.446,1.5535,1.5535,2.4133,92.3672,1.0,1.0,1.0,-1373.6987,67.638,0.1004,25.0
1440.5812,6224.8501,6224850.0,nan,8.8562,8.8562,2.3153,121.92,0.0,nan,78.51,1.6556,1.7009,1440.5812,0.5452,nan,nan,0.1867,0.0968,0.0968,20422.7363,2.4899,1.6559,1.6559,2.7419,92.2573,1.0,1.0,1.0,-1373.8512,68.812,0.0968,25.0
1440.7336,6381.125,6381125.0,nan,8.9506,8.9506,2.6218,121.92,0.0,nan,81.6073,1.7349,1.8017,1440.7335,0.5594,nan,nan,0.1815,0.0786,0.0786,20935.4492,2.5524,1.7341,1.7341,3.0069,92.069,1.0,1.0,1.0,-1374.0035,74.66,0.0786,25.0
1440.886,6510.4497,6510449.5,nan,9.0849,9.0849,2.7441,121.92,0.0,nan,88.1707,1.7283,1.8012,1440.886,0.585,nan,nan,0.1665,0.051,0.051,21359.7441,2.6042,1.7261,1.7261,2.9792,91.8976,1.0,1.0,1.0,-1374.156,83.571,0.051,25.0
1441.0384,6526.9253,6526925.0,nan,9.3045,9.3045,2.6117,121.92,0.0,nan,96.6018,1.6497,1.7045,1441.0383,0.6104,nan,nan,0.1462,0.0257,0.0257,21413.7969,2.6108,1.6488,1.6488,2.7186,91.9766,1.0,1.0,1.0,-1374.3084,91.734,0.0257,25.0
1441.1908,6428.3755,6428375.5,nan,9.754,9.754,2.3094,121.92,0.0,nan,102.1819,1.5589,1.5944,1441.1908,0.6277,nan,nan,0.1299,0.0138,0.0138,21090.4707,2.5714,1.559,1.559,2.4304,92.5461,1.0,1.0,1.0,-1374.4608,95.556,0.0138,25.0
1441.3432,6265.7251,6265725.0,nan,10.3552,10.3552,2.1283,121.92,0.0,nan,106.1234,1.4593,1.4829,1441.3431,0.632,nan,nan,0.1178,0.0124,0.0124,20556.8398,2.5063,1.4588,1.4588,2.1282,93.2871,1.0,1.0,1.0,-1374.6132,96.017,0.0124,25.0
1441.4956,6114.6753,6114675.5,nan,10.7825,10.7825,1.951,121.92,0.0,nan,108.7831,1.3339,1.347,1441.4956,0.6171,nan,nan,0.1152,0.0207,0.0207,20061.2715,2.4459,1.3332,1.3332,1.7775,93.7566,1.0,1.0,1.0,-1374.7656,93.321,0.0207,25.0
1441.648,5979.1753,5979175.0,nan,10.8354,10.8354,1.7325,121.92,0.0,nan,106.6934,1.214,1.22,1441.6479,0.5876,nan,nan,0.1252,0.0425,0.0425,19616.7168,2.3917,1.2145,1.2145,1.4751,93.8572,1.0,1.0,1.0,-1374.918,86.313,0.0425,25.0
1441.8004,5834.8003,5834800.0,nan,10.4906,10.4906,1.564,121.92,0.0,nan,101.1389,1.1466,1.1497,1441.8004,0.5567,nan,nan,0.1422,0.0706,0.0706,19143.0449,2.3339,1.1479,1.1479,1.3177,93.6444,1.0,1.0,1.0,-1375.0703,77.257,0.0706,25.0
1441.9528,5745.7251,5745725.0,nan,9.8097,9.8097,1.5159,121.92,0.0,nan,95.2056,1.1448,1.1498,1441.9528,0.5359,nan,nan,0.175,0.0829,0.0829,18850.8047,2.2983,1.1461,1.1461,1.3135,93.421,1.0,1.0,1.0,-1375.2228,73.299,0.0829,25.0
1442.1052,5749.5752,5749575.0,nan,9.171,9.171,1.6017,121.92,0.0,nan,89.2883,1.2057,1.2204,1442.1052,0.5311,nan,nan,0.1767,0.0982,0.0982,18863.4355,2.2998,1.2069,1.2069,1.4567,93.108,1.0,1.0,1.0,-1375.3751,68.357,0.0982,25.0
1442.2576,5821.9497,5821950.0,nan,8.8751,8.8751,1.8124,121.92,0.0,nan,83.9643,1.2969,1.3277,1442.2576,0.5415,nan,nan,0.1693,0.1058,0.1058,19100.8848,2.3288,1.2972,1.2972,1.6827,92.6592,1.0,1.0,1.0,-1375.5276,65.921,0.1058,25.0
1442.41,5954.9751,5954975.0,nan,8.8235,8.8235,2.0348,121.92,0.0,nan,80.4735,1.3585,1.4051,1442.4099,0.5595,nan,nan,0.1706,0.0993,0.0993,19537.3203,2.382,1.3575,1.3575,1.8428,92.0407,1.0,1.0,1.0,-1375.6799,67.997,0.0993,25.0
1442.5624,6103.0,6103000.0,nan,8.8382,8.8382,2.1219,121.92,0.0,nan,79.1342,1.372,1.4242,1442.5624,0.574,nan,nan,0.1723,0.0901,0.0901,20022.9668,2.4412,1.3712,1.3712,1.8801,91.7626,1.0,1.0,1.0,-1375.8324,70.971,0.0901,25.0
1442.7148,6156.5996,6156599.5,nan,8.8556,8.8556,2.0856,121.92,0.0,nan,78.9025,1.3653,1.4103,1442.7147,0.5807,nan,nan,0.1723,0.086,0.086,20198.8184,2.4626,1.3652,1.3652,1.8637,91.7491,1.0,1.0,1.0,-1375.9847,72.295,0.086,25.0
1442.8672,6110.3999,6110400.0,nan,8.8736,8.8736,2.0621,121.92,0.0,nan,78.5028,1.3567,1.3916,1442.8672,0.5816,nan,nan,0.1711,0.0881,0.0881,20047.2441,2.4442,1.3567,1.3567,1.8406,91.8199,1.0,1.0,1.0,-1376.1372,71.602,0.0881,25.0
1443.0196,6066.3252,6066325.5,nan,8.955,8.955,2.0278,121.92,0.0,nan,77.7815,1.347,1.3785,1443.0195,0.5796,nan,nan,0.1715,0.0919,0.0919,19902.6426,2.4265,1.347,1.347,1.8143,92.0166,1.0,1.0,1.0,-1376.2896,70.376,0.0919,25.0
1443.172,6061.2749,6061275.0,nan,9.1015,9.1015,1.98,121.92,0.0,nan,76.3335,1.3334,1.3669,1443.172,0.5765,nan,nan,0.1749,0.0962,0.0962,19886.0723,2.4245,1.3333,1.3333,1.7776,92.4221,1.0,1.0,1.0,-1376.442,69.009,0.0962,25.0
1443.3244,6046.3501,6046350.0,nan,9.2081,9.2081,1.9179,121.92,0.0,nan,73.9176,1.3118,1.345,1443.3243,0.574,nan,nan,0.1792,0.1024,0.1024,19837.1074,2.4185,1.3116,1.3116,1.7203,92.7242,1.0,1.0,1.0,-1376.5944,66.998,0.1024,25.0
1443.4768,5231.6616,5231661.5,nan,9.2545,9.2545,1.8563,139.5983,0.0,nan,71.757,1.2839,1.3115,1443.4768,0.5711,nan,nan,0.1818,0.1098,0.1098,17164.2441,2.3961,1.2838,1.2838,1.6483,92.7352,1.0,1.0,1.0,-1376.7468,64.611,0.1098,25.0
1443.6292,4734.4399,4734440.0,nan,9.3225,9.3225,1.7989,152.4,0.0,nan,70.0011,1.2585,1.2799,1443.6292,0.564,nan,nan,0.1849,0.1189,0.1189,15532.9395,2.3672,1.2586,1.2586,1.5841,92.5082,1.0,1.0,1.0,-1376.8992,61.679,0.1189,25.0
1443.7816,4690.1606,4690160.5,nan,9.5198,9.5198,1.7694,152.4,0.0,nan,68.8574,1.2451,1.2633,1443.7816,0.5522,nan,nan,0.1891,0.128,0.128,15387.666,2.3451,1.2454,1.2454,1.5509,92.2208,1.0,1.0,1.0,-1377.0515,58.756,0.128,25.0
1443.934,5286.876,5286876.0,nan,9.7754,9.7754,1.7413,134.7216,0.0,nan,69.5789,1.2465,1.2638,1443.934,0.5398,nan,nan,0.192,0.1325,0.1325,17345.3945,2.3368,1.2468,1.2468,1.5546,92.0724,1.0,1.0,1.0,-1377.204,57.295,0.1325,25.0
1444.0864,5873.0,5873000.0,nan,9.9236,9.9236,1.7429,121.92,0.0,nan,71.4633,1.2625,1.2805,1444.0864,0.5342,nan,nan,0.1922,0.1302,0.1302,19268.373,2.3492,1.2628,1.2628,1.5947,92.0014,1.0,1.0,1.0,-1377.3563,58.058,0.1302,25.0
1444.2388,5942.8003,5942800.0,nan,9.9681,9.9681,1.7726,121.92,0.0,nan,73.3961,1.2922,1.3138,1444.2388,0.5418,nan,nan,0.1887,0.1207,0.1207,19497.375,2.3771,1.2925,1.2925,1.6705,92.1297,1.0,1.0,1.0,-1377.5088,61.107,0.1207,25.0
1444.3912,6010.8252,6010825.0,nan,10.0746,10.0746,1.8479,121.92,0.0,nan,75.1763,1.3303,1.358,1444.3911,0.5588,nan,nan,0.1818,0.1077,0.1077,19720.5547,2.4043,1.3304,1.3304,1.7699,92.1504,1.0,1.0,1.0,-1377.6611,65.299,0.1077,25.0
1444.5436,6071.2998,6071300.0,nan,10.2439,10.2439,1.9694,121.92,0.0,nan,75.6823,1.3574,1.3875,1444.5436,0.5742,nan,nan,0.1771,0.098,0.098,19918.9629,2.4285,1.357,1.357,1.8415,92.0887,1.0,1.0,1.0,-1377.8136,68.433,0.098,25.0
1444.696,6135.0,6135000.0,nan,10.1985,10.1985,2.0306,121.92,0.0,nan,75.5251,1.361,1.3869,1444.6959,0.581,nan,nan,0.1769,0.0928,0.0928,20127.9531,2.454,1.3605,1.3605,1.8509,91.9192,1.0,1.0,1.0,-1377.9659,70.093,0.0928,25.0
1444.8484,6177.6001,6177600.0,nan,9.8699,9.8699,1.9943,121.92,0.0,nan,77.7822,1.3646,1.3894,1444.8484,0.5825,nan,nan,0.1744,0.0864,0.0864,20267.7168,2.471,1.3649,1.3649,1.8631,91.8524,1.0,1.0,1.0,-1378.1184,72.164,0.0864,25.0
1445.0008,6201.9004,6201900.5,nan,9.4806,9.4806,1.975,121.92,0.0,nan,83.4941,1.3994,1.4294,1445.0007,0.5855,nan,nan,0.1657,0.0738,0.0738,20347.4414,2.4808,1.4002,1.4002,1.9606,91.8913,1.0,1.0,1.0,-1378.2708,76.225,0.0738,25.0
1445.1532,6269.4004,6269400.0,nan,9.2697,9.2697,2.0924,121.92,0.0,nan,90.5845,1.4515,1.4882,1445.1532,0.5925,nan,nan,0.1546,0.0552,0.0552,20568.8984,2.5078,1.4515,1.4515,2.1069,91.8249,1.0,1.0,1.0,-1378.4232,82.219,0.0552,25.0
1445.3056,6334.1748,6334175.0,nan,9.2238,9.2238,2.2229,121.92,0.0,nan,96.3597,1.4892,1.5254,1445.3055,0.5984,nan,nan,0.1457,0.0398,0.0398,20781.4141,2.5337,1.4888,1.4888,2.2165,91.6406,1.0,1.0,1.0,-1378.5756,87.168,0.0398,25.0
1445.458,6288.9253,6288925.5,nan,9.2547,9.2547,2.2623,121.92,0.0,nan,98.8836,1.5056,1.5282,1445.458,0.5968,nan,nan,0.1407,0.0377,0.0377,20632.957,2.5156,1.5053,1.5053,2.2659,91.5032,1.0,1.0,1.0,-1378.728,87.838,0.0377,25.0
1445.6104,6174.0005,6174000.5,nan,9.2933,9.2933,2.189,121.92,0.0,nan,97.5455,1.5086,1.5182,1445.6104,0.5893,nan,nan,0.1415,0.0477,0.0477,20255.9082,2.4696,1.5084,1.5084,2.2754,91.433,1.0,1.0,1.0,-1378.8804,84.636,0.0477,25.0
1445.7628,6094.5,6094500.0,nan,9.2735,9.2735,2.1429,121.92,0.0,nan,94.2488,1.5321,1.5387,1445.7628,0.5847,nan,nan,0.1451,0.0582,0.0582,19995.0781,2.4378,1.5329,1.5329,2.3499,91.4134,1.0,1.0,1.0,-1379.0327,81.248,0.0582,25.0
1445.9152,6098.6753,6098675.0,nan,9.2269,9.2269,2.2452,121.92,0.0,nan,92.8005,1.5921,1.6072,1445.9152,0.5903,nan,nan,0.1446,0.0578,0.0578,20008.7773,2.4395,1.5928,1.5928,2.5371,91.6193,1.0,1.0,1.0,-1379.1852,81.387,0.0578,25.0
1446.0676,6165.4248,6165424.5,nan,9.2521,9.2521,2.4842,121.92,0.0,nan,94.9712,1.618,1.6458,1446.0676,0.601,nan,nan,0.1391,0.0466,0.0466,20227.7715,2.4662,1.6164,1.6164,2.6128,91.9213,1.0,1.0,1.0,-1379.3375,84.986,0.0466,25.0
1446.22,6199.2246,6199224.5,nan,9.4456,9.4456,2.5307,121.92,0.0,nan,98.834,1.534,1.5631,1446.22,0.6021,nan,nan,0.1346,0.0385,0.0385,20338.6641,2.4797,1.5315,1.5315,2.3453,92.1951,1.0,1.0,1.0,-1379.49,87.583,0.0385,25.0
1446.3724,5337.0767,5337076.5,nan,9.7799,9.7799,2.1836,139.5983,0.0,nan,101.2865,1.3763,1.3986,1446.3723,0.5824,nan,nan,0.1368,0.0471,0.0471,17510.0938,2.4444,1.3756,1.3756,1.8921,92.1837,1.0,1.0,1.0,-1379.6423,84.824,0.0471,25.0
1446.5248,4748.0405,4748040.5,nan,9.9964,9.9964,1.7598,152.4,0.0,nan,100.8586,1.2365,1.2501,1446.5248,0.549,nan,nan,0.1453,0.0694,0.0694,15577.5605,2.374,1.2374,1.2374,1.5312,92.1182,1.0,1.0,1.0,-1379.7948,77.636,0.0694,25.0
1446.6772,4633.6807,4633680.5,nan,9.8681,9.8681,1.5464,152.4,0.0,nan,98.869,1.1612,1.1662,1446.6771,0.5227,nan,nan,0.1656,0.0627,0.0627,15202.3643,2.3168,1.1626,1.1626,1.3516,91.9019,1.0,1.0,1.0,-1379.9471,75.723,0.0627,25.0
1446.8296,5207.8486,5207848.5,nan,9.4632,9.4632,1.5086,134.7217,0.0,nan,96.4471,1.1533,1.1554,1446.8296,0.5137,nan,nan,0.1679,0.082,0.082,17086.1172,2.3019,1.1545,1.1545,1.333,91.6808,1.0,1.0,1.0,-1380.0996,71.005,0.082,25.0
1446.982,5804.375,5804375.0,nan,9.0977,9.0977,1.5583,121.92,0.0,nan,93.9447,1.2214,1.2274,1446.9819,0.5213,nan,nan,0.1627,0.0972,0.0972,19043.2246,2.3217,1.2231,1.2231,1.4961,91.5338,1.0,1.0,1.0,-1380.252,68.564,0.0972,25.0
1447.1344,5917.4253,5917425.0,nan,8.9301,8.9301,1.7551,121.92,0.0,nan,92.0125,1.3584,1.3725,1447.1344,0.5401,nan,nan,0.1604,0.0885,0.0885,19414.125,2.367,1.3597,1.3597,1.8487,91.5163,1.0,1.0,1.0,-1380.4044,71.486,0.0885,25.0
1447.2868,6075.1255,6075125.5,nan,8.8983,8.8983,2.1482,121.92,0.0,nan,90.2318,1.5232,1.5411,1447.2867,0.566,nan,nan,0.1571,0.0738,0.0738,19931.5137,2.4301,1.5235,1.5235,2.3211,91.516,1.0,1.0,1.0,-1380.5568,76.228,0.0738,25.0
1447.4392,6189.1245,6189124.5,nan,8.9153,8.9153,2.5782,121.92,0.0,nan,88.5024,1.6556,1.6681,1447.4392,0.5938,nan,nan,0.1518,0.0601,0.0601,20305.5273,2.4756,1.6545,1.6545,2.7375,91.4271,1.0,1.0,1.0,-1380.7092,80.635,0.0601,25.0
1447.5916,6194.1499,6194150.0,nan,8.9435,8.9435,2.7161,121.92,0.0,nan,87.5759,1.7067,1.719,1447.5916,0.617,nan,nan,0.1444,0.0518,0.0518,20322.0137,2.4777,1.7049,1.7049,2.9066,91.5164,1.0,1.0,1.0,-1380.8616,83.311,0.0518,25.0
1447.744,6142.5,6142500.0,nan,8.9613,8.9613,2.6174,121.92,0.0,nan,87.455,1.6928,1.7169,1447.744,0.6317,nan,nan,0.1378,0.0483,0.0483,20152.5586,2.457,1.6919,1.6919,2.8626,91.649,1.0,1.0,1.0,-1381.0139,84.453,0.0483,25.0
1447.8964,6091.6494,6091649.5,nan,8.9554,8.9554,2.5162,121.92,0.0,nan,87.9631,1.6488,1.6855,1447.8964,0.6341,nan,nan,0.1348,0.0487,0.0487,19985.7266,2.4367,1.6483,1.6483,2.717,91.9742,1.0,1.0,1.0,-1381.1664,84.313,0.0487,25.0
1448.0488,6040.3003,6040300.0,nan,8.9397,8.9397,2.4188,121.92,0.0,nan,88.5064,1.5969,1.6329,1448.0488,0.6227,nan,nan,0.1367,0.0547,0.0547,19817.2578,2.4161,1.5968,1.5968,2.5499,92.2727,1.0,1.0,1.0,-1381.3187,82.378,0.0547,25.0
1448.2012,5990.7251,5990725.0,nan,8.9445,8.9445,2.2845,121.92,0.0,nan,87.8471,1.5541,1.5746,1448.2012,0.5989,nan,nan,0.1451,0.0678,0.0678,19654.6113,2.3963,1.5544,1.5544,2.4161,92.4926,1.0,1.0,1.0,-1381.4712,78.164,0.0678,25.0
1448.3536,5218.3652,5218365.5,nan,8.9596,8.9596,2.1548,139.5983,0.0,nan,87.8396,1.5328,1.5408,1448.3535,0.5724,nan,nan,0.1545,0.0791,0.0791,17120.6211,2.39,1.5333,1.5333,2.3511,92.4136,1.0,1.0,1.0,-1381.6235,74.5,0.0791,25.0
1448.506,4800.8804,4800880.0,nan,8.9691,8.9691,2.1496,152.4,0.0,nan,91.642,1.5512,1.5604,1448.506,0.5559,nan,nan,0.1556,0.0778,0.0778,15750.9189,2.4004,1.5522,1.5522,2.4092,92.2202,1.0,1.0,1.0,-1381.776,74.922,0.0778,25.0
1448.6584,4829.1401,4829140.5,nan,8.961,8.961,2.2661,152.4,0.0,nan,97.4385,1.5957,1.6137,1448.6583,0.555,nan,nan,0.1481,0.0663,0.0663,15843.6367,2.4146,1.596,1.596,2.5471,92.1511,1.0,1.0,1.0,-1381.9283,78.637,0.0663,25.0
1448.8108,5492.2827,5492282.5,nan,8.9642,8.9642,2.4403,134.7217,0.0,nan,102.2072,1.6151,1.6351,1448.8108,0.567,nan,nan,0.1374,0.0514,0.0514,18019.3008,2.4276,1.6141,1.6141,2.6053,92.2438,1.0,1.0,1.0,-1382.0808,83.434,0.0514,25.0
1448.9632,6091.3506,6091350.5,nan,8.9838,8.9838,2.4166,121.92,0.0,nan,104.7403,1.5915,1.6051,1448.9631,0.5846,nan,nan,0.1285,0.0393,0.0393,19984.7461,2.4365,1.5908,1.5908,2.5305,92.4093,1.0,1.0,1.0,-1382.2332,87.343,0.0393,25.0
1449.1156,5287.8853,5287885.5,nan,8.9944,8.9944,2.2477,139.5983,0.0,nan,103.6005,1.5754,1.5785,1449.1156,0.5989,nan,nan,0.1244,0.0375,0.0375,17348.7051,2.4219,1.5761,1.5761,2.4841,92.8487,1.0,1.0,1.0,-1382.3856,87.899,0.0375,25.0
1449.268,4784.02,4784020.0,nan,8.9915,8.9915,2.1896,152.4,0.0,nan,98.3581,1.6125,1.6053,1449.2679,0.6014,nan,nan,0.1286,0.0486,0.0486,15695.6045,2.392,1.6137,1.6137,2.6042,93.3457,1.0,1.0,1.0,-1382.538,84.334,0.0486,25.0
1449.4204,4737.8398,4737840.0,nan,8.9996,8.9996,2.2847,152.4,0.0,nan,92.8229,1.695,1.6849,1449.4204,0.5891,nan,nan,0.1379,0.0647,0.0647,15544.0938,2.3689,1.6957,1.6957,2.8754,93.4706,1.0,1.0,1.0,-1382.6904,79.161,0.0647,25.0
1449.5728,4688.1602,4688160.0,nan,9.0535,9.0535,2.5636,152.4,0.0,nan,90.4414,1.7813,1.7767,1449.5728,0.5667,nan,nan,0.148,0.0798,0.0798,15381.1025,2.3441,1.7811,1.7811,3.1722,93.4309,1.0,1.0,1.0,-1382.8428,74.299,0.0798,25.0
1449.7252,4624.8398,4624840.0,nan,9.1505,9.1505,2.9468,152.4,0.0,nan,91.3701,1.7866,1.7979,1449.7252,0.5433,nan,nan,0.1664,0.0843,0.0843,15173.3594,2.3124,1.7841,1.7841,3.1831,93.5092,1.0,1.0,1.0,-1382.9951,72.849,0.0843,25.0
1449.8776,4592.9399,4592940.0,nan,9.2425,9.2425,3.1275,152.4,0.0,nan,94.3682,1.6587,1.6798,1449.8776,0.5279,nan,nan,0.1706,0.0702,0.0702,15068.7012,2.2965,1.6559,1.6559,2.7422,93.707,1.0,1.0,1.0,-1383.1476,74.497,0.0702,25.0
1450.03,4595.1001,4595100.0,nan,9.2847,9.2847,2.7157,152.4,0.0,nan,97.2433,1.4888,1.5037,1450.03,0.5253,nan,nan,0.1666,0.0535,0.0535,15075.7881,2.2975,1.4892,1.4892,2.2177,93.5528,1.0,1.0,1.0,-1383.2999,77.097,0.0535,25.0
1450.1824,5223.5044,5223504.0,nan,9.2799,9.2799,2.1294,134.7217,0.0,nan,97.2321,1.41,1.4138,1450.1824,0.5324,nan,nan,0.1579,0.0712,0.0712,17137.4805,2.3088,1.4126,1.4126,1.9955,93.0826,1.0,1.0,1.0,-1383.4524,74.537,0.0712,25.0
1450.3348,5863.8003,5863800.0,nan,9.1963,9.1963,1.8544,121.92,0.0,nan,92.9341,1.4463,1.4442,1450.3347,0.5405,nan,nan,0.158,0.0877,0.0877,19238.1895,2.3455,1.4483,1.4483,2.0975,92.5334,1.0,1.0,1.0,-1383.6047,71.632,0.0877,25.0
1450.4872,6005.5503,6005550.0,nan,9.0892,9.0892,2.0171,121.92,0.0,nan,86.8332,1.5649,1.5782,1450.4872,0.5411,nan,nan,0.1693,0.093,0.093,19703.248,2.4022,1.5663,1.5663,2.4535,92.4504,1.0,1.0,1.0,-1383.7572,70.046,0.093,25.0
1450.6396,6140.0005,6140000.5,nan,9.1722,9.1722,2.3873,121.92,0.0,nan,83.4603,1.7389,1.7888,1450.6395,0.5329,nan,nan,0.1804,0.0961,0.0961,20144.3574,2.456,1.7399,1.7399,3.0271,92.7058,1.0,1.0,1.0,-1383.9095,69.046,0.0961,25.0
1450.792,6189.6753,6189675.5,nan,9.4745,9.4745,2.8203,121.92,0.0,nan,84.144,1.8629,1.9409,1450.792,0.5198,nan,nan,0.1843,0.0975,0.0975,20307.334,2.4759,1.8608,1.8608,3.4624,92.9971,1.0,1.0,1.0,-1384.062,68.594,0.0975,25.0
1450.9444,6094.2754,6094275.0,nan,9.687,9.687,2.9672,121.92,0.0,nan,88.7802,1.7953,1.8609,1450.9443,0.5073,nan,nan,0.178,0.0978,0.0978,19994.3418,2.4377,1.7905,1.7905,3.206,93.0593,1.0,1.0,1.0,-1384.2144,68.486,0.0978,25.0
1451.0968,5902.9746,5902974.5,nan,9.7443,9.7443,2.6531,121.92,0.0,nan,96.29,1.5978,1.6223,1451.0968,0.5007,nan,nan,0.1632,0.0942,0.0942,19366.7148,2.3612,1.5968,1.5968,2.5497,92.9359,1.0,1.0,1.0,-1384.3668,69.359,0.0942,25.0
1451.2492,5723.3252,5723325.0,nan,9.9135,9.9135,2.1837,121.92,0.0,nan,103.1405,1.4444,1.4402,1451.2491,0.5019,nan,nan,0.1578,0.0488,0.0488,18777.3125,2.2893,1.4464,1.4464,2.0921,92.7057,1.0,1.0,1.0,-1384.5192,77.952,0.0488,25.0
1451.4016,5634.3755,5634375.5,nan,10.2263,10.2263,1.9778,121.92,0.0,nan,106.3717,1.3755,1.3674,1451.4016,0.509,nan,nan,0.1612,0.0214,0.0214,18485.4824,2.2538,1.3767,1.3767,1.8953,92.5151,1.0,1.0,1.0,-1384.6715,83.991,0.0214,25.0
1451.554,5630.1255,5630125.5,nan,10.3107,10.3107,1.8756,121.92,0.0,nan,107.8199,1.3221,1.3262,1451.554,0.5208,nan,nan,0.1629,0.02,0.02,18471.541,2.2521,1.3216,1.3216,1.7467,92.639,1.0,1.0,1.0,-1384.824,86.045,0.02,25.0
1451.7064,5673.0249,5673024.5,nan,10.1467,10.1467,1.8166,121.92,0.0,nan,109.4334,1.2598,1.2782,1451.7064,0.5361,nan,nan,0.1596,0.02,0.02,18612.2852,2.2692,1.2598,1.2598,1.587,92.8117,1.0,1.0,1.0,-1384.9763,88.285,0.02,25.0
1451.8588,5741.3003,5741300.0,nan,9.9129,9.9129,1.7416,121.92,0.0,nan,109.8522,1.2176,1.242,1451.8588,0.5542,nan,nan,0.1415,0.0412,0.0412,18836.2871,2.2965,1.2182,1.2182,1.484,92.8483,1.0,1.0,1.0,-1385.1288,84.979,0.0412,25.0
